,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
40858,e6ddbbd2,0,102,87,84.0,11.0,47.0,87,0,102,1.0
40879,e6fed632,0,14,122,4.0,2.0,3.0,122,15,14,0.0
40893,e714edb0,0,108,9,27.0,17.0,21.0,9,7,108,0.0
40937,e74ed7d5,0,47,26,10.0,3.0,7.0,26,12,47,1.0
40945,e75a5a64,0,72,21,32.0,11.0,28.0,21,0,72,1.0
40963,e7753162,0,73,135,33.0,4.0,19.0,135,15,73,1.0
40977,e7803c8a,0,31,80,10.0,4.0,10.0,80,7,31,0.0
40985,e78e8eca,0,67,40,51.0,18.0,37.0,40,12,67,1.0
40994,e79d48ff,0,13,9,3.0,1.0,1.0,9,8,13,0.0
41033,e7e39546,0,35,19,15.0,5.0,9.0,19,3,35,0.0
41068,e801aed1,0,11,6,5.0,1.0,3.0,6,5,11,1.0
41130,e84b88ef,0,35,19,5.0,1.0,3.0,19,8,35,0.0
41132,e84d2cf0,0,4,37,1.0,1.0,1.0,37,37,4,0.0
41162,e878497e,0,16,2,4.0,2.0,3.0,2,1,16,0.0
41168,e8833873,0,45,4,20.0,5.0,8.0,4,1,45,0.0
41185,e89f3f80,0,8,15,1.0,1.0,1.0,15,5,8,0.0
41189,e8ab4a1a,0,12,9,3.0,3.0,3.0,9,9,13,0.0
41227,e8e3982d,0,16,63,3.0,1.0,2.0,63,15,16,0.0
41263,e918f6bc,0,121,56,63.0,12.0,46.0,56,2,121,1.0
41266,e91e1ac2,0,86,19,60.0,9.0,29.0,19,2,86,0.0
41313,e96b9990,0,4,1,0.0,0.0,0.0,1,1,4,0.0
41344,e9903376,0,117,45,45.0,10.0,30.0,45,10,117,1.0
41348,e9938ec7,0,173,52,148.0,19.0,69.0,52,2,173,1.0
41359,e9a10da9,0,7,133,2.0,1.0,1.0,133,133,7,0.0
41362,e9a1795b,2,81,21,61.0,13.0,44.0,20,17,83,1.0
41365,e9a921bb,0,27,33,11.0,6.0,10.0,33,2,27,1.0
41367,e9af34e0,0,70,2,13.0,6.0,7.0,2,0,70,1.0
41380,e9c7953c,0,7,14,2.0,1.0,1.0,14,14,7,0.0
41406,e9e0816e,0,22,13,5.0,2.0,2.0,13,5,22,0.0
41407,e9e1650e,0,14,23,4.0,3.0,4.0,23,1,14,0.0
41410,e9e8bce7,0,10,90,1.0,1.0,1.0,90,90,10,1.0
41426,e9ffa493,1,74,77,36.0,4.0,24.0,25,0,230,1.0
41437,ea154399,0,18,52,5.0,4.0,5.0,52,52,18,0.0
41448,ea2165c3,0,4,3,1.0,1.0,1.0,3,3,4,0.0
41546,eabf9248,0,21,10,13.0,2.0,9.0,10,10,21,0.0
41547,eac0753b,0,10,35,1.0,1.0,1.0,35,0,10,1.0
41553,eac91463,0,22,44,3.0,2.0,3.0,44,16,22,1.0
41554,eacf0cd4,0,23,0,16.0,9.0,9.0,0,0,23,0.0
41570,eaeb910d,1,159,103,67.0,18.0,41.0,102,12,200,0.0
41589,eaf0f724,11,49,120,1.0,1.0,1.0,96,66,290,1.0
41591,eaf48854,0,671,124,210.0,39.0,98.0,124,0,671,0.0
41592,eaf50e9f,0,66,5,46.0,4.0,27.0,5,5,66,0.0
41594,eaf76dc3,0,20,28,4.0,4.0,4.0,28,6,20,1.0
41613,eb148395,0,8,3,4.0,2.0,4.0,3,3,8,0.0
41689,eb81c300,0,28,26,5.0,5.0,5.0,26,20,28,0.0
41707,eb9bd452,0,117,146,39.0,9.0,19.0,146,12,117,0.0
41713,eba6a92c,0,10,1,4.0,1.0,2.0,1,1,10,0.0
41715,eba759cd,1,25,9,0.0,0.0,0.0,9,7,26,0.0
41730,ebb7dfa2,0,21,15,4.0,2.0,2.0,15,15,21,0.0
41789,ec16bee2,2,67,76,48.0,6.0,24.0,19,10,152,0.0
41792,ec1901ff,0,23,1,13.0,4.0,9.0,1,1,23,0.0
41798,ec2772e0,0,94,4,51.0,13.0,31.0,4,0,94,1.0
41806,ec36355a,0,9,7,1.0,1.0,1.0,7,7,9,1.0
41832,ec536445,0,49,7,13.0,1.0,5.0,7,4,49,0.0
41869,ec9b31fa,0,19,7,9.0,2.0,5.0,7,7,19,0.0
41911,ecc2159f,0,14,2,6.0,1.0,3.0,2,1,14,0.0
41932,ecd7628c,0,25,99,2.0,2.0,2.0,99,50,25,1.0
41933,ecd79d0a,0,788,82,678.0,21.0,193.0,82,1,788,1.0
41957,ed05a072,0,262,105,192.0,26.0,121.0,105,0,262,0.0
41974,ed20564d,0,1,10,0.0,0.0,0.0,10,10,1,0.0
42003,ed408038,3,1,0,0.0,0.0,0.0,0,0,30,1.0
42012,ed4ac974,0,11,1,4.0,1.0,4.0,1,1,11,1.0
42021,ed621b61,0,11,2,3.0,1.0,1.0,2,2,11,0.0
42066,edb9cac0,0,4,13,1.0,1.0,1.0,13,13,4,0.0
42071,edbf802f,0,78,78,24.0,4.0,5.0,78,11,78,1.0
42127,ee11eb83,0,126,121,76.0,32.0,58.0,121,3,126,1.0
42133,ee1ba038,0,5,2,3.0,1.0,2.0,2,2,5,1.0
42142,ee282a6c,0,20,27,9.0,4.0,7.0,27,16,20,0.0
42151,ee3557c8,0,12,8,4.0,2.0,2.0,8,8,12,0.0
42165,ee43d1ea,0,67,10,48.0,17.0,35.0,10,10,67,0.0
42178,ee541ce4,0,127,43,35.0,19.0,31.0,43,0,127,1.0
42185,ee5edd24,0,47,19,24.0,5.0,19.0,19,4,47,0.0
42197,ee65dc93,1,34,14,3.0,1.0,3.0,13,3,70,0.0
42239,ee9e909e,0,23,2,16.0,4.0,9.0,2,1,23,1.0
42245,eea616b1,0,5,4,1.0,1.0,1.0,4,4,5,1.0
42272,eece23f4,0,8,0,5.0,1.0,3.0,0,0,8,0.0
42309,ef14b248,3,5,11,3.0,1.0,2.0,10,10,18,0.0
42321,ef25de62,2,15,29,9.0,2.0,6.0,3,3,101,1.0
42333,ef37fae9,0,50,12,13.0,6.0,10.0,12,0,50,1.0
42346,ef4a59a8,1,110,58,69.0,19.0,53.0,58,13,193,0.0
42351,ef4d76c5,0,208,84,153.0,20.0,75.0,84,1,208,1.0
42370,ef68ef0f,0,152,28,77.0,30.0,51.0,28,15,152,0.0
42384,ef793dd4,0,113,106,44.0,8.0,26.0,106,10,113,0.0
42389,ef825515,0,249,6,182.0,21.0,71.0,6,0,249,0.0
42400,ef90686a,0,25,74,9.0,7.0,7.0,74,55,25,1.0
42405,ef99a37b,0,43,13,22.0,3.0,10.0,13,13,43,0.0
42442,efd2cac2,0,42,7,15.0,6.0,12.0,7,7,42,0.0
42446,efdc70ea,0,94,75,70.0,8.0,39.0,75,14,94,1.0
42450,efdfb24e,1,18,12,4.0,3.0,3.0,12,0,25,1.0
42460,eff18166,0,8,0,4.0,3.0,3.0,0,0,8,0.0
42491,f01f706e,0,14,1,7.0,1.0,5.0,1,1,14,0.0
42495,f025fe6e,1,5,14,0.0,0.0,0.0,14,0,14,0.0
42510,f03c379a,0,131,20,98.0,6.0,39.0,20,0,131,1.0
42516,f04850e9,0,131,6,46.0,20.0,29.0,6,4,131,0.0
42561,f0840388,0,22,12,7.0,6.0,7.0,12,9,22,0.0
42574,f0977a94,2,4,39,1.0,1.0,1.0,8,4,45,0.0
42579,f09d45c4,0,43,147,14.0,7.0,11.0,147,51,44,1.0
42580,f09ec847,0,8,12,2.0,1.0,2.0,12,12,8,0.0
42585,f0a2c2f6,0,48,84,31.0,11.0,18.0,84,2,48,0.0
42632,f0e6ee89,0,8,7,0.0,0.0,0.0,7,3,8,1.0
42642,f0f643f0,4,18,7,6.0,3.0,3.0,7,0,34,0.0
42643,f0f78eed,0,12,3,2.0,1.0,1.0,3,3,12,0.0
42644,f0f89349,0,10,0,2.0,1.0,1.0,0,0,10,0.0
42676,f132d93b,0,95,31,27.0,9.0,20.0,31,2,95,0.0
42698,f16503b1,0,61,2,27.0,4.0,12.0,2,2,61,0.0
42711,f1782779,0,4,14,0.0,0.0,0.0,14,14,4,0.0
42712,f178568e,0,9,0,3.0,1.0,2.0,0,0,9,0.0
42732,f185ef4c,0,14,11,7.0,1.0,3.0,11,11,14,0.0
42741,f1964e8e,0,9,2,3.0,2.0,2.0,2,1,9,1.0
42769,f1bb44a2,0,27,100,10.0,5.0,9.0,100,7,27,0.0
42780,f1cc0168,1,14,3,1.0,1.0,1.0,3,1,19,1.0
42788,f1d5056f,0,4,10,0.0,0.0,0.0,10,10,4,0.0
42797,f1e30224,0,43,36,25.0,8.0,21.0,36,1,43,0.0
42820,f1f7d11d,1,20,16,3.0,2.0,2.0,12,1,127,1.0
42826,f1fda0c9,0,4,4,1.0,1.0,1.0,4,4,4,0.0
42870,f2408126,0,991,132,913.0,50.0,290.0,132,0,991,1.0
42894,f25b4b58,1,23,2,0.0,0.0,0.0,2,1,30,0.0
42909,f265dece,0,64,139,20.0,8.0,11.0,139,10,64,0.0
42980,f2e3b743,0,16,19,12.0,1.0,6.0,19,19,16,1.0
42985,f2eca598,0,6,15,2.0,1.0,1.0,15,15,6,0.0
43004,f3160438,0,54,55,46.0,2.0,23.0,55,21,54,1.0
43005,f3194476,0,51,10,43.0,9.0,30.0,10,2,51,0.0
43073,f370747a,0,90,33,32.0,13.0,23.0,33,0,90,0.0
43080,f375c568,2,10,99,1.0,1.0,1.0,9,0,118,0.0
43092,f3875680,0,72,31,38.0,6.0,17.0,31,2,72,0.0
43101,f38f3adc,0,19,10,5.0,2.0,3.0,10,4,19,0.0
43103,f39987b9,0,60,3,26.0,16.0,18.0,3,1,60,0.0
43108,f3a42f67,0,9,26,2.0,2.0,2.0,26,26,9,0.0
43125,f3bc90af,0,4,8,1.0,1.0,1.0,8,8,4,0.0
43129,f3c20d0b,0,16,16,5.0,1.0,4.0,16,16,16,1.0
43135,f3c6e808,0,23,9,5.0,2.0,5.0,9,5,23,1.0
43154,f3eb2d58,0,4,6,1.0,1.0,1.0,6,6,4,0.0
43178,f402d745,1,6,0,3.0,1.0,3.0,0,0,18,1.0
43188,f40a25d8,3,1,7,0.0,0.0,0.0,7,7,14,0.0
43194,f4118d33,2,48,69,36.0,8.0,26.0,2,0,484,1.0
43204,f41c1c58,0,50,48,41.0,6.0,15.0,48,48,50,0.0
43208,f41e4a1b,0,75,53,37.0,6.0,26.0,53,3,75,0.0
43226,f42af744,0,18,16,7.0,1.0,6.0,16,5,18,0.0
43295,f47d4cac,1,59,30,3.0,2.0,3.0,30,2,103,1.0
43367,f4ec130a,0,131,15,45.0,13.0,33.0,15,10,131,0.0
43371,f4f7db34,0,460,65,159.0,33.0,68.0,65,6,460,1.0
43389,f50959fa,0,119,138,89.0,26.0,59.0,138,17,119,0.0
43414,f530be96,0,48,40,20.0,16.0,17.0,40,6,48,1.0
43421,f53f0b58,0,59,15,40.0,1.0,14.0,15,0,59,0.0
43453,f56bd5d2,0,44,8,8.0,1.0,2.0,8,1,44,1.0
43495,f5b8c269,0,26,11,17.0,12.0,15.0,11,0,26,0.0
43527,f5d6264f,0,20,46,5.0,4.0,5.0,46,15,20,0.0
43550,f6067e82,0,18,8,4.0,1.0,2.0,8,8,18,0.0
43559,f6107b81,0,17,1,4.0,2.0,3.0,1,1,17,0.0
43591,f6465fb0,0,113,71,71.0,3.0,13.0,71,34,113,1.0
43609,f654fd9d,0,10,10,4.0,2.0,3.0,10,10,10,1.0
43620,f665348a,1,28,5,6.0,2.0,5.0,5,2,29,1.0
43639,f6857588,0,94,0,27.0,14.0,23.0,0,0,94,0.0
43663,f6afae46,0,7,1,3.0,3.0,3.0,1,1,7,1.0
43664,f6b15388,0,505,47,325.0,47.0,148.0,47,3,505,0.0
43671,f6bd37f7,0,38,13,12.0,5.0,7.0,13,4,38,0.0
43680,f6c3de3b,0,11,8,6.0,1.0,3.0,8,8,11,0.0
43711,f6e4c47b,0,10,13,4.0,1.0,3.0,13,13,10,0.0
43733,f6fb48d8,0,239,23,127.0,15.0,43.0,23,0,239,1.0
43773,f7382a16,0,85,2,81.0,16.0,48.0,2,2,85,0.0
43786,f74b2755,0,63,20,43.0,5.0,31.0,20,6,63,0.0
43812,f774ce22,0,105,21,52.0,8.0,32.0,21,2,105,0.0
43832,f78cef71,0,23,6,10.0,3.0,9.0,6,6,23,1.0
43835,f78ebc0a,0,85,15,59.0,6.0,26.0,15,0,85,0.0
43860,f7a6775b,0,130,72,49.0,8.0,23.0,72,6,130,0.0
43897,f7e24b08,0,25,79,9.0,3.0,4.0,79,17,25,1.0
43905,f7eac665,0,24,18,8.0,2.0,5.0,18,5,24,1.0
43910,f7f20734,0,4,13,1.0,1.0,1.0,13,13,4,0.0
43913,f7fad91d,0,23,12,8.0,6.0,7.0,12,12,23,0.0
43918,f7fdbbf4,0,77,85,22.0,2.0,13.0,85,2,77,1.0
43939,f812e379,0,29,16,11.0,6.0,6.0,16,3,29,0.0
43950,f829a143,0,4,14,1.0,1.0,1.0,14,14,4,0.0
43953,f82c359f,0,120,76,23.0,9.0,19.0,76,9,120,0.0
43974,f853109d,2,45,19,15.0,1.0,7.0,19,0,57,1.0
43990,f862bd3c,0,21,4,3.0,2.0,3.0,4,3,21,0.0
44013,f880176b,0,9,3,3.0,2.0,2.0,3,3,9,0.0
44049,f8d3f84f,0,97,7,72.0,11.0,34.0,7,3,97,0.0
44059,f8dbcf08,0,11,12,7.0,1.0,4.0,12,12,11,0.0
44086,f91692a7,0,186,60,88.0,15.0,55.0,60,0,186,0.0
44097,f929eb1f,0,63,14,55.0,2.0,16.0,14,11,63,0.0
44111,f937cc56,1,4,122,0.0,0.0,0.0,16,15,216,1.0
44152,f96fe89a,0,15,57,6.0,3.0,4.0,57,7,15,0.0
44171,f9906e15,0,25,2,14.0,8.0,12.0,2,1,25,0.0
44200,f9b28f35,0,50,2,41.0,4.0,20.0,2,2,50,0.0
44216,f9bfa6b5,0,69,21,54.0,14.0,37.0,21,3,69,0.0
44257,fa133550,0,42,15,27.0,6.0,17.0,15,15,42,0.0
44280,fa4de37c,0,172,36,127.0,6.0,47.0,36,1,172,0.0
44293,fa6682fd,0,55,86,18.0,4.0,12.0,86,1,55,1.0
44308,fa7627cb,1,111,136,52.0,28.0,41.0,136,2,121,1.0
44347,fab234eb,0,45,0,7.0,3.0,4.0,0,0,45,1.0
44383,fae44b7b,0,26,20,10.0,2.0,6.0,20,17,26,0.0
44388,faec1ebb,0,4,11,1.0,1.0,1.0,11,11,4,0.0
44391,faef601b,0,60,1,45.0,5.0,25.0,1,1,60,0.0
44396,faf8d15f,0,7,7,5.0,1.0,5.0,7,7,7,0.0
44407,fb00f295,2,4,5,0.0,0.0,0.0,1,1,95,1.0
44410,fb090b43,0,35,11,14.0,8.0,12.0,11,11,35,0.0
44428,fb1ff6a9,0,35,30,13.0,4.0,10.0,30,1,35,0.0
44452,fb47d139,0,14,7,7.0,2.0,3.0,7,7,14,0.0
44465,fb589f12,2,1,2,0.0,0.0,0.0,1,1,7,1.0
44477,fb6346bc,0,16,6,8.0,1.0,3.0,6,0,16,1.0
44478,fb64ce0c,0,18,51,9.0,3.0,8.0,51,31,18,1.0
44492,fb6cad8b,0,20,10,11.0,2.0,9.0,10,8,20,0.0
44509,fb847461,0,47,49,32.0,5.0,19.0,49,7,47,0.0
44514,fb90bc50,0,14,34,5.0,2.0,3.0,34,8,14,0.0
44524,fb9c9930,0,48,9,22.0,2.0,8.0,9,1,48,1.0
44540,fbb7fd28,0,3,13,1.0,1.0,1.0,13,13,3,0.0
44564,fbd64cb7,0,7,20,1.0,1.0,1.0,20,10,7,0.0
44596,fc0ed41a,0,123,68,64.0,29.0,40.0,68,9,123,1.0
44600,fc163c0f,0,72,79,48.0,5.0,9.0,79,3,72,1.0
44607,fc278339,1,307,58,85.0,32.0,54.0,56,4,408,1.0
44615,fc31385b,0,171,59,68.0,10.0,48.0,59,1,171,0.0
44628,fc39947e,3,5,78,1.0,1.0,1.0,2,2,43,0.0
44645,fc5662b5,1,54,42,15.0,4.0,9.0,19,5,140,1.0
44646,fc5684ab,0,13,140,2.0,2.0,2.0,140,122,13,0.0
44671,fc83aeca,0,7,6,2.0,1.0,1.0,6,6,7,0.0
44673,fc88df4d,0,22,24,7.0,5.0,6.0,24,2,22,0.0
44701,fcac81d6,0,48,0,36.0,3.0,13.0,0,0,48,0.0
44714,fcb8ba31,0,14,7,8.0,2.0,5.0,7,2,14,0.0
44728,fcc93318,1,91,10,45.0,4.0,18.0,10,6,92,0.0
44739,fcdb0b35,0,72,3,46.0,6.0,27.0,3,0,72,1.0
44750,fce63e6f,0,33,32,14.0,3.0,6.0,32,32,33,1.0
44757,fced488f,0,14,56,6.0,6.0,6.0,56,56,14,1.0
44760,fcf74fa4,0,3,2,0.0,0.0,0.0,2,2,3,0.0
44777,fd0721f7,0,12,10,6.0,4.0,5.0,10,1,12,1.0
44783,fd12b306,0,59,26,29.0,4.0,14.0,26,2,59,0.0
44792,fd2c209b,0,72,20,0.0,0.0,0.0,20,3,72,0.0
44802,fd3e3204,0,13,25,8.0,2.0,5.0,25,12,13,0.0
44864,fd8eba2e,0,22,10,16.0,1.0,12.0,10,10,22,0.0
44876,fd9eb6cd,0,10,0,5.0,3.0,4.0,0,0,11,0.0
44879,fda58186,0,13,4,5.0,2.0,4.0,4,3,13,0.0
44880,fda5818f,0,4,8,1.0,1.0,1.0,8,8,4,0.0
44893,fdb0a223,3,43,106,6.0,5.0,6.0,8,0,809,0.0
44898,fdba040a,0,94,23,43.0,15.0,32.0,23,7,94,0.0
44919,fdcdb0e7,0,34,12,14.0,3.0,9.0,12,11,34,0.0
44929,fde9f621,0,55,64,40.0,22.0,32.0,64,0,55,0.0
44930,fdea1161,0,30,71,13.0,7.0,12.0,71,46,30,1.0
44946,fe02986e,0,40,27,9.0,3.0,5.0,27,1,40,1.0
44959,fe1412a4,0,40,50,12.0,4.0,9.0,50,1,40,0.0
44973,fe2df59e,0,20,9,9.0,2.0,6.0,9,9,21,0.0
45020,fe7bca52,0,41,120,16.0,10.0,12.0,120,110,41,1.0
45033,fe93350e,0,22,13,17.0,4.0,16.0,13,13,22,1.0
45092,fef15e8c,0,143,22,84.0,19.0,61.0,22,0,143,0.0
45104,fefb2f33,0,5,35,2.0,2.0,2.0,35,35,5,1.0
45114,ff05db81,0,6,134,1.0,1.0,1.0,134,134,6,1.0
45154,ff2ffecf,0,224,38,137.0,21.0,89.0,38,0,224,0.0
45161,ff394fd6,0,10,13,2.0,1.0,1.0,13,13,10,0.0
45162,ff3b5ff0,0,101,1,37.0,3.0,12.0,1,1,101,0.0
45193,ff612669,0,3,14,0.0,0.0,0.0,14,14,3,0.0
45205,ff6b5435,0,75,8,59.0,6.0,28.0,8,1,75,0.0
45219,ff826ff8,0,4,7,0.0,0.0,0.0,7,7,4,0.0
45221,ff8489e3,0,19,14,11.0,2.0,7.0,14,3,19,0.0
45224,ff884f1a,0,109,8,89.0,10.0,43.0,8,5,109,1.0
45234,ff97e281,0,8,8,2.0,1.0,1.0,8,8,8,0.0
45249,ffae1445,0,54,15,39.0,8.0,24.0,15,15,54,0.0
45284,ffecdf29,0,12,15,3.0,3.0,3.0,15,15,12,0.0
