,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
35438,c8abbc04,0,18,16,5.0,1.0,2.0,5,18.0,16,14,18,0.0
35470,c8eefb0a,0,32,1,9.0,4.0,4.0,1,32.0,1,1,32,0.0
35520,c93789af,0,47,10,15.0,7.0,8.0,9,47.0,10,6,47,1.0
35534,c943c384,0,94,67,53.0,15.0,28.0,5,0.0,67,61,94,1.0
35570,c97fdde8,0,3,14,0.0,0.0,0.0,1,3.0,14,14,3,0.0
35607,c9a83ddf,0,106,9,65.0,3.0,16.0,20,106.0,9,0,106,1.0
35626,c9c59030,0,14,4,9.0,2.0,7.0,2,14.0,4,3,14,1.0
35627,c9c822d0,0,45,1,37.0,4.0,26.0,2,45.0,1,1,45,1.0
35634,c9c96c81,6,32,20,25.0,5.0,15.0,22,625.0,1,0,625,1.0
35696,ca13afc4,0,7,14,3.0,2.0,2.0,1,7.0,14,14,7,0.0
35705,ca24dc30,0,14,20,5.0,2.0,3.0,4,14.0,20,9,14,1.0
35712,ca353f47,0,7,10,3.0,2.0,3.0,1,8.0,10,10,8,0.0
35727,ca5a76a8,0,15,12,2.0,1.0,1.0,1,15.0,12,12,15,0.0
35741,ca6641dc,0,153,135,38.0,10.0,24.0,23,16.0,135,5,153,1.0
35765,ca927cf6,0,70,14,56.0,13.0,35.0,7,70.0,14,2,70,0.0
35769,ca9e125e,0,108,9,21.0,9.0,14.0,3,108.0,9,8,108,0.0
35823,caebd81f,0,88,8,62.0,4.0,16.0,5,88.0,8,8,88,0.0
35827,caf78a46,0,221,74,190.0,27.0,101.0,10,169.0,74,7,221,0.0
35844,cb0e1f46,0,147,42,54.0,14.0,34.0,12,83.0,42,2,147,1.0
35863,cb1f62fc,0,27,0,8.0,4.0,5.0,4,27.0,0,0,27,0.0
35891,cb446336,0,28,14,11.0,6.0,8.0,3,28.0,14,14,28,0.0
35898,cb549a59,0,12,2,3.0,1.0,1.0,2,12.0,2,2,12,1.0
35913,cb6b9b47,0,7,10,3.0,1.0,3.0,1,7.0,10,10,7,0.0
35917,cb707309,0,99,110,68.0,10.0,34.0,11,53.0,110,0,99,1.0
35962,cba8fb47,0,54,28,17.0,9.0,14.0,5,54.0,28,8,54,1.0
35963,cbadfe11,0,69,36,41.0,3.0,18.0,3,18.0,36,29,69,1.0
35985,cbdf722a,0,22,9,11.0,7.0,10.0,1,22.0,9,9,22,0.0
36002,cbec08c5,1,18,25,1.0,1.0,1.0,11,39.0,15,0,39,0.0
36023,cc07e754,0,287,126,228.0,35.0,113.0,15,81.0,126,1,287,1.0
36027,cc10d938,0,52,55,19.0,12.0,18.0,4,21.0,55,23,52,1.0
36038,cc21e731,0,15,7,4.0,3.0,3.0,1,15.0,7,7,15,0.0
36045,cc2a7455,0,108,17,23.0,4.0,7.0,23,108.0,17,11,108,0.0
36057,cc3842ae,0,3,14,0.0,0.0,0.0,1,3.0,14,14,3,0.0
36083,cc59ab30,2,202,52,39.0,19.0,29.0,51,102.0,42,12,358,1.0
36091,cc5ef260,0,3,13,0.0,0.0,0.0,1,3.0,13,13,3,0.0
36093,cc5f9bdb,1,53,13,20.0,6.0,18.0,5,91.0,13,11,91,0.0
36125,cca04441,0,42,1,10.0,5.0,7.0,1,42.0,1,1,42,1.0
36130,cca96282,0,81,96,22.0,6.0,10.0,5,35.0,96,14,81,1.0
36213,cd1fe208,0,28,12,22.0,3.0,6.0,2,28.0,12,0,28,1.0
36214,cd225ebb,0,11,2,5.0,1.0,4.0,1,11.0,2,2,11,0.0
36229,cd393c0c,0,19,116,4.0,1.0,4.0,2,0.0,116,103,19,1.0
36241,cd4aae14,2,8,14,3.0,2.0,2.0,15,211.0,1,1,211,1.0
36267,cd77d56f,0,190,14,30.0,11.0,20.0,40,190.0,14,1,190,1.0
36271,cd7c8073,0,9,37,5.0,1.0,4.0,1,0.0,37,37,9,1.0
36290,cd91b8db,0,31,104,6.0,4.0,4.0,5,0.0,104,88,31,1.0
36313,cdb20d8d,0,11,14,6.0,1.0,4.0,1,11.0,14,13,11,0.0
36317,cdb7b5da,1,20,30,6.0,3.0,4.0,3,56.0,30,0,56,0.0
36318,cdb847d6,0,20,16,14.0,2.0,9.0,1,20.0,16,16,20,0.0
36319,cdbd7c3f,0,4,79,0.0,0.0,0.0,1,0.0,79,79,4,1.0
36358,cdfe9db1,0,14,0,8.0,2.0,4.0,2,14.0,0,0,14,1.0
36367,ce063834,0,10,27,5.0,1.0,4.0,1,10.0,27,27,10,1.0
36374,ce08538e,0,93,68,16.0,8.0,13.0,7,6.0,68,16,93,0.0
36377,ce0e1b10,0,57,127,12.0,7.0,9.0,9,0.0,127,49,57,0.0
36387,ce1e7a08,0,412,41,381.0,41.0,213.0,8,355.0,41,24,412,1.0
36401,ce30b977,0,362,66,267.0,52.0,155.0,20,145.0,66,4,362,1.0
36406,ce386a8b,0,10,3,5.0,3.0,4.0,1,10.0,3,3,10,1.0
36423,ce580ee2,0,156,8,98.0,4.0,48.0,6,156.0,8,1,156,0.0
36427,ce5aa06d,0,135,9,108.0,12.0,58.0,8,135.0,9,1,135,1.0
36475,ceb3bcd3,0,47,38,22.0,4.0,13.0,5,21.0,38,3,48,0.0
36511,cef8c61c,0,41,17,8.0,7.0,7.0,2,41.0,17,16,41,0.0
36516,cf0231f4,0,65,9,52.0,19.0,39.0,1,65.0,9,9,65,1.0
36520,cf06b034,0,7,7,2.0,1.0,1.0,1,7.0,7,7,7,0.0
36537,cf1d6fc7,0,6,15,1.0,1.0,1.0,2,6.0,15,14,6,0.0
36539,cf1f1f0c,0,3,20,1.0,1.0,1.0,1,3.0,20,20,3,0.0
36556,cf326455,0,30,141,9.0,3.0,5.0,4,10.0,141,1,30,0.0
36567,cf3995d9,0,71,32,43.0,5.0,31.0,6,46.0,32,19,71,0.0
36587,cf59af5a,0,8,3,3.0,1.0,1.0,1,8.0,3,3,8,0.0
36589,cf603406,0,146,10,109.0,16.0,55.0,6,146.0,10,1,146,0.0
36598,cf663aa9,0,22,8,14.0,4.0,12.0,1,22.0,8,8,22,0.0
36620,cf79f695,0,12,7,2.0,2.0,2.0,1,12.0,7,7,12,0.0
36625,cf800f5b,0,11,12,4.0,1.0,2.0,1,11.0,12,12,11,0.0
36660,cfaded1d,0,4,11,1.0,1.0,1.0,1,4.0,11,11,4,0.0
36683,cfcccc8e,0,27,28,11.0,3.0,5.0,7,27.0,28,18,27,1.0
36709,cfec6f04,0,63,8,20.0,9.0,16.0,5,63.0,8,0,63,0.0
36722,cff0d591,0,13,6,6.0,2.0,3.0,1,13.0,6,6,13,0.0
36738,d013be43,0,44,135,7.0,2.0,5.0,3,37.0,135,11,44,0.0
36749,d021a367,0,24,2,12.0,2.0,10.0,3,24.0,2,1,24,0.0
36752,d02535be,0,86,6,37.0,5.0,16.0,14,86.0,6,1,86,1.0
36780,d047dc24,0,65,5,19.0,6.0,9.0,4,65.0,5,1,65,0.0
36801,d077700f,0,68,14,14.0,5.0,8.0,11,68.0,14,0,68,0.0
36817,d08b8295,0,31,11,22.0,14.0,16.0,1,31.0,11,11,31,0.0
36823,d08d505e,0,432,27,308.0,37.0,131.0,24,432.0,27,0,432,1.0
36874,d0d3af1e,0,7,0,2.0,2.0,2.0,1,7.0,0,0,7,1.0
36891,d0eeab95,0,21,3,6.0,3.0,5.0,4,21.0,3,1,21,0.0
36894,d0f73fec,0,164,97,125.0,8.0,66.0,10,32.0,97,1,164,0.0
36898,d0feedc3,0,156,116,131.0,23.0,89.0,8,40.0,116,3,156,0.0
36909,d10826a4,3,4,58,1.0,1.0,1.0,28,28.0,2,2,356,1.0
36952,d1320839,0,71,61,26.0,8.0,15.0,4,8.0,61,19,71,1.0
36960,d13cf71e,0,2,28,0.0,0.0,0.0,1,2.0,28,28,2,0.0
36973,d14b97f6,1,18,29,1.0,1.0,1.0,13,61.0,29,21,61,1.0
37002,d16934ff,8,2,146,0.0,0.0,0.0,49,90.0,1,1,289,0.0
37024,d1792a2e,0,31,23,18.0,4.0,12.0,4,31.0,23,6,31,0.0
37039,d1883adc,0,49,68,24.0,2.0,12.0,5,11.0,68,2,49,1.0
37057,d19f03b8,0,32,69,6.0,3.0,4.0,2,0.0,69,66,32,1.0
37060,d1a1a0a4,0,19,30,7.0,5.0,7.0,3,19.0,30,14,19,0.0
37175,d23c2360,0,8,123,4.0,4.0,4.0,1,0.0,123,123,8,0.0
37186,d2465804,0,124,20,65.0,7.0,19.0,14,124.0,20,0,124,1.0
37193,d2494298,0,26,32,11.0,1.0,6.0,4,23.0,32,0,26,0.0
37214,d2646614,0,202,65,72.0,12.0,44.0,25,119.0,65,7,202,1.0
37218,d26a2f9b,0,131,71,98.0,14.0,61.0,4,58.0,71,13,131,0.0
37220,d26d88be,0,22,12,9.0,3.0,6.0,1,22.0,12,12,22,0.0
37238,d28a3e2f,0,129,28,63.0,16.0,37.0,12,129.0,28,0,129,0.0
37239,d28abdf0,0,20,11,9.0,1.0,5.0,2,20.0,11,11,20,0.0
37289,d2dbe0a4,0,36,9,22.0,6.0,13.0,3,36.0,9,0,36,1.0
37299,d2e7b5fc,0,22,44,10.0,2.0,8.0,3,18.0,44,1,22,0.0
37362,d34e4f51,0,416,57,280.0,17.0,128.0,23,249.0,57,0,416,1.0
37383,d368fc39,0,95,11,54.0,5.0,26.0,14,95.0,11,0,95,0.0
37392,d377fc93,0,5,0,1.0,1.0,1.0,1,5.0,0,0,5,0.0
37394,d37ce75a,0,24,9,10.0,3.0,7.0,1,24.0,9,9,24,0.0
37398,d380e81f,0,9,8,6.0,1.0,3.0,1,9.0,8,8,9,0.0
37402,d383e068,0,24,13,18.0,16.0,17.0,2,24.0,13,12,24,0.0
37418,d39b1961,0,14,12,6.0,3.0,3.0,3,14.0,12,10,14,1.0
37426,d3a631b7,0,4,4,1.0,1.0,1.0,1,4.0,4,4,4,0.0
37427,d3a7eaaf,0,3,1,1.0,1.0,1.0,1,3.0,1,1,3,1.0
37429,d3a99f60,0,11,6,3.0,3.0,3.0,1,11.0,6,6,11,0.0
37454,d3c44902,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
37455,d3c782df,0,32,141,9.0,6.0,6.0,5,8.0,141,7,32,0.0
37462,d3d3c03c,0,9,92,6.0,2.0,4.0,1,0.0,92,92,9,0.0
37468,d3db9a49,0,49,120,43.0,7.0,25.0,2,34.0,120,10,49,1.0
37481,d3eb95ae,0,69,112,12.0,8.0,9.0,10,0.0,112,51,69,1.0
37504,d41937e6,0,4,1,1.0,1.0,1.0,1,4.0,1,1,4,0.0
37524,d43165f0,0,30,0,19.0,3.0,10.0,4,30.0,0,0,30,0.0
37528,d4335b98,0,11,1,0.0,0.0,0.0,1,11.0,1,1,11,1.0
37529,d43394ff,0,134,2,97.0,15.0,55.0,7,134.0,2,0,134,0.0
37532,d4370ca7,1,20,22,17.0,2.0,10.0,4,46.0,1,0,46,1.0
37548,d44923a0,0,10,19,4.0,1.0,4.0,1,10.0,19,19,10,1.0
37559,d453a08b,0,91,7,62.0,21.0,37.0,4,91.0,7,3,91,1.0
37651,d4eeaa42,0,85,13,57.0,26.0,38.0,7,85.0,13,4,85,0.0
37656,d4f0dd78,0,5,9,1.0,1.0,1.0,1,5.0,9,9,5,1.0
37666,d4fb1d30,0,6,7,1.0,1.0,1.0,1,6.0,7,7,6,0.0
37670,d503eece,0,11,5,9.0,1.0,6.0,1,11.0,5,5,11,0.0
37679,d51220a3,0,17,79,6.0,4.0,6.0,5,0.0,79,66,17,1.0
37697,d531ad47,0,168,97,83.0,24.0,51.0,11,0.0,97,51,168,0.0
37710,d544fb6d,0,14,7,6.0,2.0,4.0,2,14.0,7,1,14,0.0
37725,d55a7432,0,362,33,322.0,6.0,85.0,17,343.0,33,2,362,0.0
37731,d5607b36,0,4,58,0.0,0.0,0.0,1,0.0,58,58,4,1.0
37735,d562b322,0,29,1,7.0,5.0,5.0,2,29.0,1,0,29,1.0
37744,d56c55c5,1,82,76,42.0,4.0,22.0,24,157.0,12,4,282,0.0
37839,d6150b5d,0,42,1,30.0,6.0,16.0,1,42.0,1,1,42,0.0
37844,d61d3087,0,28,27,8.0,6.0,6.0,2,28.0,27,13,28,0.0
37850,d6278380,0,48,88,17.0,4.0,14.0,7,0.0,88,56,48,1.0
37854,d62a8f55,0,15,120,7.0,2.0,5.0,2,0.0,120,58,15,1.0
37858,d62e32dd,0,39,17,28.0,7.0,21.0,3,39.0,17,11,39,0.0
37897,d662c05d,0,13,5,8.0,4.0,7.0,1,13.0,5,5,13,1.0
37910,d67225be,1,17,0,15.0,7.0,13.0,3,80.0,0,0,80,0.0
37920,d67c686e,0,14,9,4.0,4.0,4.0,1,14.0,9,9,14,0.0
37945,d69cc16c,2,1,50,0.0,0.0,0.0,12,108.0,10,10,139,0.0
37952,d6b01b25,0,27,115,16.0,2.0,9.0,2,5.0,115,13,27,0.0
37974,d6ccfb78,0,28,0,18.0,2.0,7.0,4,28.0,0,0,28,1.0
37986,d6da4843,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,1.0
37988,d6db0770,1,451,104,318.0,30.0,135.0,98,62.0,72,3,859,1.0
38005,d6f89585,1,1,77,0.0,0.0,0.0,1,0.0,77,77,17,1.0
38008,d6fc6801,1,81,8,37.0,14.0,26.0,5,121.0,8,6,121,0.0
38012,d70002db,0,8,15,4.0,1.0,3.0,1,8.0,15,15,8,0.0
38025,d712aba7,0,83,22,35.0,8.0,24.0,7,83.0,22,11,83,0.0
38048,d73030a1,0,74,12,15.0,8.0,12.0,2,74.0,12,11,74,1.0
38053,d7376b38,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
38074,d75ef94f,1,35,17,0.0,0.0,0.0,19,68.0,15,5,68,0.0
38078,d7653175,0,87,85,69.0,5.0,33.0,4,38.0,85,2,87,0.0
38104,d784c98b,1,40,1,20.0,4.0,8.0,9,82.0,1,0,82,0.0
38114,d78a5b57,2,18,12,4.0,1.0,2.0,6,48.0,0,0,48,1.0
38151,d7c3a489,0,122,16,88.0,39.0,44.0,2,122.0,16,15,122,1.0
38186,d8001b23,0,178,149,84.0,9.0,49.0,20,43.0,149,6,178,1.0
38200,d811b534,1,228,117,52.0,7.0,21.0,34,168.0,71,4,388,1.0
38202,d81248f4,0,11,12,7.0,1.0,4.0,2,11.0,12,2,11,1.0
38215,d82bbcbc,0,5,8,1.0,1.0,1.0,1,5.0,8,8,5,0.0
38220,d835cad2,1,1,3,0.0,0.0,0.0,2,30.0,2,2,30,0.0
38227,d8440d6a,0,11,2,6.0,2.0,4.0,1,11.0,2,2,11,0.0
38259,d875b94f,0,1,7,0.0,0.0,0.0,1,1.0,7,7,1,0.0
38310,d8bc9125,0,97,30,53.0,16.0,26.0,19,97.0,30,13,97,0.0
38314,d8c4ccd8,0,84,52,60.0,10.0,42.0,10,58.0,52,13,84,0.0
38325,d8ceaf09,0,22,22,5.0,1.0,2.0,3,22.0,22,3,22,1.0
38332,d8d6b0da,0,1,7,0.0,0.0,0.0,1,1.0,7,7,1,0.0
38346,d8e679b7,0,40,12,3.0,1.0,2.0,14,40.0,12,8,40,0.0
38356,d8fa7106,0,66,3,44.0,5.0,21.0,2,66.0,3,1,66,1.0
38368,d90a63cf,0,25,9,15.0,3.0,7.0,2,25.0,9,0,25,0.0
38369,d90b1383,0,9,0,6.0,1.0,5.0,1,9.0,0,0,9,0.0
38403,d939460c,0,18,25,5.0,1.0,3.0,3,18.0,25,10,18,0.0
38407,d93d4997,0,4,5,1.0,1.0,1.0,1,4.0,5,5,4,0.0
38442,d969fcf7,0,17,16,5.0,2.0,3.0,1,17.0,16,16,17,0.0
38476,d9834290,0,22,115,6.0,4.0,4.0,5,0.0,115,59,22,1.0
38485,d992574e,0,7,15,2.0,2.0,2.0,2,7.0,15,12,7,0.0
38511,d9cbe266,0,16,16,3.0,2.0,2.0,3,16.0,16,0,16,0.0
38548,da0501de,0,19,11,11.0,3.0,11.0,1,19.0,11,11,19,0.0
38566,da21172c,2,17,80,5.0,4.0,4.0,27,83.0,3,0,169,1.0
38590,da543457,0,24,55,6.0,3.0,5.0,5,19.0,55,1,24,0.0
38615,da7f8557,0,21,0,7.0,4.0,6.0,1,21.0,0,0,21,0.0
38644,daa04243,0,32,30,7.0,3.0,6.0,4,32.0,30,3,32,1.0
38649,daa95b27,0,115,108,49.0,4.0,19.0,12,13.0,108,2,115,0.0
38652,daac08c2,0,152,146,87.0,14.0,38.0,17,49.0,146,2,152,1.0
38678,dac74d52,0,10,30,7.0,2.0,6.0,1,10.0,30,30,10,1.0
38709,daf61fd8,0,4,1,1.0,1.0,1.0,1,4.0,1,1,4,0.0
38711,dafba105,0,19,10,10.0,3.0,8.0,2,19.0,10,10,19,0.0
38728,db127b75,0,168,133,100.0,14.0,46.0,11,0.0,133,73,168,1.0
38737,db2a631d,0,16,9,8.0,3.0,7.0,3,16.0,9,1,16,1.0
38741,db2c4d27,1,450,111,81.0,7.0,28.0,115,25.0,70,29,564,1.0
38779,db775d34,0,4,13,1.0,1.0,1.0,1,4.0,13,13,4,0.0
38780,db79a477,0,36,23,19.0,7.0,11.0,5,36.0,23,0,36,0.0
38804,db9cbf56,0,64,9,43.0,10.0,27.0,4,64.0,9,5,64,1.0
38822,dbb50337,0,11,6,4.0,1.0,2.0,4,11.0,6,1,11,0.0
38838,dbd918e5,0,65,1,14.0,6.0,10.0,3,65.0,1,1,65,0.0
38845,dbe21a99,0,99,4,78.0,11.0,44.0,5,99.0,4,0,99,0.0
38863,dbfd4ec1,0,109,2,73.0,33.0,47.0,8,109.0,2,0,109,0.0
38877,dc0d288f,0,4,5,1.0,1.0,1.0,1,4.0,5,5,4,0.0
38884,dc1aecbf,0,12,7,4.0,3.0,3.0,2,12.0,7,0,12,1.0
38887,dc23f69b,0,66,20,38.0,5.0,23.0,6,66.0,20,14,66,1.0
38891,dc25b35c,0,176,18,56.0,6.0,25.0,6,176.0,18,5,176,0.0
38920,dc4e358a,0,25,15,13.0,1.0,9.0,1,25.0,15,15,25,0.0
38933,dc5ebb9d,1,46,39,28.0,9.0,19.0,10,67.0,7,5,91,1.0
38948,dc7b2918,0,48,9,13.0,5.0,7.0,4,48.0,9,0,48,0.0
38959,dc90d765,0,67,3,58.0,10.0,37.0,2,67.0,3,0,67,1.0
38962,dc9a4a21,0,3,2,1.0,1.0,1.0,1,3.0,2,2,3,1.0
39000,dcdad2cf,0,176,7,106.0,17.0,41.0,15,176.0,7,1,176,1.0
39013,dcf4e626,0,29,16,22.0,3.0,10.0,1,29.0,16,16,29,0.0
39021,dd00d524,0,26,0,22.0,3.0,15.0,1,26.0,0,0,26,0.0
39026,dd034d71,0,123,55,55.0,12.0,39.0,18,19.0,55,2,123,0.0
39028,dd0ce83f,0,25,3,18.0,2.0,15.0,2,25.0,3,1,25,0.0
39036,dd1c059d,0,70,16,26.0,12.0,14.0,13,70.0,16,1,70,0.0
39039,dd1f400a,0,21,0,6.0,3.0,5.0,2,21.0,0,0,21,0.0
39057,dd2ea30c,0,30,78,13.0,3.0,8.0,3,12.0,78,20,30,0.0
39085,dd561eb9,0,420,7,267.0,46.0,133.0,19,420.0,7,0,420,1.0
39104,dd792212,0,39,3,14.0,4.0,8.0,7,39.0,3,0,39,0.0
39126,dd8e0ec4,0,98,58,29.0,7.0,14.0,8,87.0,58,4,98,1.0
39140,dd9e5bce,0,180,96,47.0,17.0,26.0,23,38.0,96,16,180,1.0
39149,ddac5f39,1,1527,134,1019.0,79.0,401.0,132,1121.0,134,16,1548,0.0
39154,ddb52682,0,23,50,6.0,2.0,4.0,3,7.0,50,15,23,1.0
39169,ddc538e7,0,51,110,11.0,8.0,11.0,14,13.0,110,3,51,1.0
39175,ddc7b771,0,80,24,33.0,2.0,18.0,10,80.0,24,0,80,0.0
39213,ddf4273a,0,23,25,7.0,4.0,4.0,3,23.0,25,3,23,0.0
39226,de0c36a4,0,16,14,11.0,1.0,6.0,1,16.0,14,14,16,0.0
39253,de3bb208,0,163,44,61.0,14.0,31.0,16,142.0,44,9,163,1.0
39255,de41fa13,1,5,5,1.0,1.0,1.0,2,14.0,5,2,14,1.0
39264,de4ee718,0,89,12,30.0,15.0,24.0,1,89.0,12,12,89,0.0
39270,de5439e4,1,199,36,87.0,22.0,40.0,27,142.0,36,1,207,1.0
39274,de58306e,0,18,10,5.0,4.0,4.0,1,18.0,10,10,18,0.0
39339,deaafef0,0,72,30,49.0,14.0,41.0,4,72.0,30,16,72,1.0
39374,dec70e74,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
39375,dec7f2d3,0,61,7,50.0,11.0,27.0,1,61.0,7,7,61,0.0
39376,dec8c57f,0,712,68,609.0,20.0,151.0,56,299.0,68,8,712,1.0
39410,defb551f,0,17,8,9.0,1.0,5.0,1,17.0,8,8,17,0.0
39433,df151fff,0,11,2,8.0,1.0,5.0,1,11.0,2,2,11,1.0
39441,df17c8fc,1,0,43,0.0,0.0,0.0,6,137.0,0,0,165,1.0
39449,df1d60f5,0,453,32,250.0,45.0,124.0,20,448.0,32,0,453,0.0
39466,df2ed884,0,36,18,25.0,4.0,12.0,1,36.0,18,18,36,1.0
39490,df6563ba,0,15,40,1.0,1.0,1.0,2,4.0,40,9,15,1.0
39514,df887fd8,0,9,2,3.0,1.0,2.0,2,9.0,2,1,9,0.0
39515,df899acb,0,60,71,27.0,7.0,20.0,9,28.0,71,0,60,0.0
39538,dfab9571,0,3,3,0.0,0.0,0.0,1,3.0,3,3,3,0.0
39556,dfc781a3,0,33,14,2.0,2.0,2.0,4,33.0,14,7,33,1.0
39562,dfd0ff72,1,1,50,0.0,0.0,0.0,13,106.0,1,1,303,0.0
39563,dfd4cbc0,0,60,3,24.0,8.0,17.0,2,60.0,3,3,60,1.0
39572,dfe7c58a,0,153,5,127.0,3.0,21.0,5,153.0,5,0,153,1.0
39576,dfee630e,0,28,62,4.0,2.0,3.0,5,18.0,62,1,28,1.0
39588,e00b4505,1,7,18,3.0,2.0,3.0,4,43.0,8,6,43,0.0
39610,e02d1f06,0,112,113,67.0,12.0,34.0,8,34.0,113,14,112,0.0
39645,e06e0dd0,0,200,38,173.0,23.0,78.0,9,191.0,38,14,201,0.0
39649,e072dbc3,0,4,1,1.0,1.0,1.0,1,4.0,1,1,4,0.0
39734,e0e3bfc7,0,8,15,2.0,1.0,1.0,1,8.0,15,15,8,0.0
39752,e0fba772,4,124,20,100.0,21.0,55.0,33,372.0,12,0,372,0.0
39763,e109f0a4,0,117,41,47.0,26.0,34.0,9,39.0,41,0,117,1.0
39794,e12ac200,0,7,0,2.0,1.0,1.0,1,7.0,0,0,7,0.0
39808,e13b4e5b,0,79,15,32.0,15.0,24.0,7,79.0,15,8,79,0.0
39811,e142ca63,0,70,5,59.0,5.0,29.0,2,70.0,5,5,70,0.0
39833,e1566003,4,2,9,0.0,0.0,0.0,12,200.0,5,2,200,0.0
39840,e165a982,0,7,86,1.0,1.0,1.0,1,0.0,86,86,7,1.0
39844,e1693b06,0,6,10,1.0,1.0,1.0,1,6.0,10,10,6,0.0
39847,e16ed0bf,0,9,1,1.0,1.0,1.0,1,9.0,1,1,9,0.0
39871,e17d2602,0,82,40,38.0,5.0,20.0,9,61.0,40,4,82,0.0
39875,e1885cc3,0,39,9,30.0,3.0,15.0,1,39.0,9,9,39,0.0
39900,e1aac195,0,4,4,1.0,1.0,1.0,1,4.0,4,4,4,0.0
39915,e1bce5ce,0,9,6,4.0,1.0,2.0,1,9.0,6,6,9,0.0
39917,e1c3237a,0,100,17,27.0,13.0,23.0,6,100.0,17,5,100,0.0
39961,e202b4a0,1,15,8,5.0,3.0,5.0,6,199.0,6,0,199,0.0
39987,e21efac9,0,16,14,3.0,2.0,2.0,1,16.0,14,14,16,1.0
40010,e2324958,0,25,11,14.0,1.0,8.0,2,25.0,11,11,25,0.0
40015,e238932e,2,65,138,52.0,11.0,28.0,18,151.0,10,7,165,1.0
40028,e251c837,0,103,1,66.0,21.0,33.0,3,103.0,1,1,103,0.0
40048,e2606e18,0,5,28,2.0,2.0,2.0,1,5.0,28,28,5,0.0
40054,e261a72d,0,6,13,4.0,1.0,2.0,1,6.0,13,13,6,1.0
40063,e2791f12,0,25,12,14.0,2.0,7.0,3,25.0,12,12,25,0.0
40087,e28fabe1,2,3,31,0.0,0.0,0.0,14,173.0,6,6,173,0.0
40091,e290e008,0,175,47,69.0,29.0,48.0,19,63.0,47,2,175,0.0
40118,e2b4a40e,0,80,97,41.0,5.0,24.0,10,46.0,97,3,80,0.0
40129,e2c8e1c1,0,19,1,8.0,2.0,8.0,1,19.0,1,1,19,1.0
40138,e2d68445,0,131,146,50.0,11.0,29.0,12,40.0,146,0,131,0.0
40163,e2f1e4da,5,117,84,22.0,8.0,16.0,33,44.0,84,3,124,0.0
40165,e2f3512b,0,14,112,8.0,3.0,7.0,1,0.0,112,112,14,1.0
40167,e2f90506,0,268,78,209.0,11.0,46.0,17,155.0,78,2,268,0.0
40171,e3027668,0,309,66,162.0,5.0,30.0,16,221.0,66,3,309,0.0
40179,e30d4b75,0,3,1,0.0,0.0,0.0,1,3.0,1,1,3,0.0
40244,e3625a07,0,138,24,62.0,6.0,35.0,15,138.0,24,2,138,1.0
40266,e37da703,0,9,2,1.0,1.0,1.0,1,9.0,2,2,9,1.0
40267,e37f92f7,0,15,27,4.0,3.0,4.0,1,15.0,27,27,15,1.0
40283,e3a60c77,0,8,8,4.0,1.0,3.0,1,8.0,8,8,8,0.0
40292,e3af5ac6,0,1,14,0.0,0.0,0.0,1,1.0,14,14,1,0.0
40313,e3d03069,1,97,78,10.0,8.0,8.0,45,172.0,13,1,219,0.0
40314,e3d20ee5,0,43,52,7.0,5.0,5.0,7,29.0,52,1,43,0.0
40315,e3d63389,0,15,75,2.0,2.0,2.0,2,6.0,75,0,15,1.0
40333,e3e70679,1,268,35,102.0,16.0,54.0,107,566.0,19,1,621,0.0
40350,e3fcbce4,0,10,4,2.0,1.0,1.0,1,10.0,4,4,10,0.0
40352,e40328ad,0,31,15,21.0,5.0,12.0,2,31.0,15,8,31,1.0
40365,e40e146d,0,131,82,76.0,11.0,51.0,11,68.0,82,1,131,1.0
40373,e41e2993,0,13,1,8.0,4.0,7.0,2,13.0,1,1,13,1.0
40400,e444a0d0,0,16,62,3.0,2.0,2.0,2,0.0,62,61,16,1.0
40427,e468d93f,0,16,10,11.0,2.0,5.0,2,16.0,10,6,16,1.0
40431,e46e646b,1,30,57,23.0,9.0,17.0,3,0.0,56,56,51,1.0
40469,e4b02ea2,0,26,31,20.0,2.0,11.0,2,26.0,31,7,26,1.0
40472,e4b2cf2a,0,42,15,17.0,7.0,9.0,2,42.0,15,14,42,0.0
40484,e4bf705e,0,10,54,4.0,2.0,2.0,2,0.0,54,42,10,1.0
40493,e4d3b269,0,45,5,24.0,4.0,14.0,3,45.0,5,3,45,0.0
40529,e50a4c1f,0,12,8,3.0,1.0,2.0,1,12.0,8,8,12,0.0
40535,e5172ddd,1,3,2,0.0,0.0,0.0,2,11.0,2,1,11,0.0
40580,e55f7d70,13,179,44,64.0,14.0,31.0,118,428.0,15,0,1055,1.0
40581,e55ffbac,0,21,0,4.0,3.0,3.0,1,22.0,0,0,22,1.0
40600,e5824d72,0,327,133,181.0,34.0,97.0,28,123.0,133,2,327,0.0
40622,e5a4044f,0,145,69,126.0,18.0,66.0,10,12.0,69,2,145,0.0
40627,e5a8b4ba,0,20,10,11.0,4.0,9.0,1,20.0,10,10,20,1.0
40664,e5dff1ce,0,4,0,0.0,0.0,0.0,1,4.0,0,0,4,1.0
