,person,cant_sesiones_inac45MIN_ult_9999_dias,promedio_sesiones_sec_inac45MIN_ult_9999_dias,tiempo_total_sesiones_sec_inac45MIN_ult_9999_dias,cant_sesiones_inac45MIN_ult_30_dias,promedio_sesiones_sec_inac45MIN_ult_30_dias,tiempo_total_sesiones_sec_inac45MIN_ult_30_dias,cant_sesiones_inac45MIN_ult_25_dias,promedio_sesiones_sec_inac45MIN_ult_25_dias,tiempo_total_sesiones_sec_inac45MIN_ult_25_dias,cant_sesiones_inac45MIN_ult_20_dias,promedio_sesiones_sec_inac45MIN_ult_20_dias,tiempo_total_sesiones_sec_inac45MIN_ult_20_dias,cant_sesiones_inac45MIN_ult_15_dias,promedio_sesiones_sec_inac45MIN_ult_15_dias,tiempo_total_sesiones_sec_inac45MIN_ult_15_dias,cant_sesiones_inac45MIN_ult_10_dias,promedio_sesiones_sec_inac45MIN_ult_10_dias,tiempo_total_sesiones_sec_inac45MIN_ult_10_dias,cant_sesiones_inac45MIN_ult_5_dias,promedio_sesiones_sec_inac45MIN_ult_5_dias,tiempo_total_sesiones_sec_inac45MIN_ult_5_dias,cant_sesiones_inac45MIN_ult_1_dias,promedio_sesiones_sec_inac45MIN_ult_1_dias,tiempo_total_sesiones_sec_inac45MIN_ult_1_dias,cant_sesiones_inac30MIN_ult_9999_dias,promedio_sesiones_sec_inac30MIN_ult_9999_dias,tiempo_total_sesiones_sec_inac30MIN_ult_9999_dias,cant_sesiones_inac30MIN_ult_30_dias,promedio_sesiones_sec_inac30MIN_ult_30_dias,tiempo_total_sesiones_sec_inac30MIN_ult_30_dias,cant_sesiones_inac30MIN_ult_25_dias,promedio_sesiones_sec_inac30MIN_ult_25_dias,tiempo_total_sesiones_sec_inac30MIN_ult_25_dias,cant_sesiones_inac30MIN_ult_20_dias,promedio_sesiones_sec_inac30MIN_ult_20_dias,tiempo_total_sesiones_sec_inac30MIN_ult_20_dias,cant_sesiones_inac30MIN_ult_15_dias,promedio_sesiones_sec_inac30MIN_ult_15_dias,tiempo_total_sesiones_sec_inac30MIN_ult_15_dias,cant_sesiones_inac30MIN_ult_10_dias,promedio_sesiones_sec_inac30MIN_ult_10_dias,tiempo_total_sesiones_sec_inac30MIN_ult_10_dias,cant_sesiones_inac30MIN_ult_5_dias,promedio_sesiones_sec_inac30MIN_ult_5_dias,tiempo_total_sesiones_sec_inac30MIN_ult_5_dias,cant_sesiones_inac30MIN_ult_1_dias,promedio_sesiones_sec_inac30MIN_ult_1_dias,tiempo_total_sesiones_sec_inac30MIN_ult_1_dias,samsung_vistos,iphone_vistos,motorola_vistos,total_marcas_vistas,%_vistos_samsung,%_vistos_motorola,%_vistos_iphone,modelos_vistos,modelos_distintos,sku_distintos,mod_mas_visto_ult_9999_dias,total_vistos_ult_9999_dias,%_mas_visto_ult_9999_dias,mod_mas_visto_ult_30_dias,total_vistos_ult_30_dias,%_mas_visto_ult_30_dias,mod_mas_visto_ult_25_dias,total_vistos_ult_25_dias,%_mas_visto_ult_25_dias,mod_mas_visto_ult_20_dias,total_vistos_ult_20_dias,%_mas_visto_ult_20_dias,mod_mas_visto_ult_15_dias,total_vistos_ult_15_dias,%_mas_visto_ult_15_dias,mod_mas_visto_ult_10_dias,total_vistos_ult_10_dias,%_mas_visto_ult_10_dias,mod_mas_visto_ult_5_dias,total_vistos_ult_5_dias,%_mas_visto_ult_5_dias,mod_mas_visto_ult_1_dias,total_vistos_ult_1_dias,%_mas_visto_ult_1_dias,#Camino,compro,#pasos_antes_comprar,primera_actividad_ultimo_paso,ultima_actividad,primera_actividad,check_ult_9999_dias,check_ult_30_dias,check_ult_25_dias,check_ult_20_dias,check_ult_15_dias,check_ult_10_dias,check_ult_5_dias,check_ult_1_dias,ult_checkout_dias,ult_checkout_segundos,mod_dist_check_ult_9999_dias,mod_dist_check_ult_30_dias,mod_dist_check_ult_25_dias,mod_dist_check_ult_20_dias,mod_dist_check_ult_15_dias,mod_dist_check_ult_10_dias,mod_dist_check_ult_5_dias,mod_dist_check_ult_1_dias,act_ult_9999_dias,act_ult_30_dias,act_ult_25_dias,act_ult_20_dias,act_ult_15_dias,act_ult_10_dias,act_ult_5_dias,act_ult_1_dias,conv_ult_9999_dias,conv_ult_30_dias,conv_ult_25_dias,conv_ult_20_dias,conv_ult_15_dias,conv_ult_10_dias,conv_ult_5_dias,conv_ult_1_dias,label
30968,cca96282,5,498.00000000000006,2490.0,2.0,542.0,1084.0,2.0,542.0,1084.0,2.0,542.0,1084.0,1.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,498.00000000000006,2490.0,2.0,542.0,1084.0,2.0,542.0,1084.0,2.0,542.0,1084.0,1.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,21.0,0.9523809523809523,0.0,0.047619047619047616,22.0,6.0,10.0,17.0,22.0,0.7727272727272727,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,81,96,14,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,5099877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,35.0,35.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30974,ccaf49db,1,656.0,656.0,1.0,656.0,656.0,1.0,656.0,656.0,1.0,656.0,656.0,1.0,656.0,656.0,1.0,656.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,1,656.0,656.0,1.0,656.0,656.0,1.0,656.0,656.0,1.0,656.0,656.0,1.0,656.0,656.0,1.0,656.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,1.0,1.0,6.0,6.0,1.0,6.0,6.0,1.0,6.0,6.0,1.0,6.0,6.0,1.0,6.0,6.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,475729.00000000006,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,21,21.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30981,ccc4a461,3,201.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,201.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,31,31,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,5388468.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31034,cd1fe208,2,434.0,868.0,2.0,434.0,868.0,2.0,434.0,868.0,2.0,434.0,868.0,2.0,434.0,868.0,1.0,205.0,205.0,1.0,205.0,205.0,1.0,205.0,205.0,2,434.0,868.0,2.0,434.0,868.0,2.0,434.0,868.0,2.0,434.0,868.0,2.0,434.0,868.0,1.0,205.0,205.0,1.0,205.0,205.0,1.0,205.0,205.0,1.0,0.0,21.0,22.0,0.045454545454545456,0.9545454545454546,0.0,22.0,3.0,6.0,20.0,22.0,0.9090909090909091,20.0,22.0,0.9090909090909091,20.0,22.0,0.9090909090909091,20.0,22.0,0.9090909090909091,20.0,22.0,0.9090909090909091,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,0,0,28,12,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,28.0,28.0,28.0,28.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31059,cd4aae14,13,1032.0,13418.0,13.0,1032.0,13418.0,13.0,1032.0,13418.0,13.0,1032.0,13418.0,13.0,1032.0,13418.0,9.0,1341.0,12072.0,4.0,2531.0,10123.0,0.0,0.0,0.0,15,599.0,8983.0,15.0,599.0,8983.0,15.0,599.0,8983.0,15.0,599.0,8983.0,15.0,599.0,8983.0,11.0,694.0,7637.000000000001,6.0,948.0000000000001,5688.0,0.0,0.0,0.0,166.0,7.0,0.0,173.0,0.9595375722543352,0.0,0.04046242774566474,173.0,10.0,68.0,65.0,173.0,0.37572254335260113,65.0,173.0,0.37572254335260113,65.0,173.0,0.37572254335260113,65.0,173.0,0.37572254335260113,65.0,173.0,0.37572254335260113,48.0,89.0,0.5393258426966292,26.0,55.0,0.4727272727272727,0.0,0.0,0.0,2,1,9,1,1,14,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,2.0,192734.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,211,211.0,211.0,211.0,211.0,118.0,73.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0
31084,cd77d56f,37,438.0,16196.000000000002,37.0,438.0,16196.000000000002,37.0,438.0,16196.000000000002,37.0,438.0,16196.000000000002,37.0,438.0,16196.000000000002,29.0,412.0,11948.0,10.0,28.0,280.0,0.0,0.0,0.0,40,253.00000000000003,10127.0,40.0,253.00000000000003,10127.0,40.0,253.00000000000003,10127.0,40.0,253.00000000000003,10127.0,40.0,253.00000000000003,10127.0,32.0,184.0,5879.0,10.0,28.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,20.0,6.0,30.0,0.2,6.0,30.0,0.2,6.0,30.0,0.2,6.0,30.0,0.2,6.0,30.0,0.2,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190,14,1,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,716334.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,190,190.0,190.0,190.0,190.0,109.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31088,cd7c8073,1,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,37,37,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3267410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31108,cd973660,4,889.0,3556.0,4.0,889.0,3556.0,2.0,1365.0,2730.0,2.0,1365.0,2730.0,2.0,1365.0,2730.0,2.0,1365.0,2730.0,2.0,1365.0,2730.0,0.0,0.0,0.0,4,889.0,3556.0,4.0,889.0,3556.0,2.0,1365.0,2730.0,2.0,1365.0,2730.0,2.0,1365.0,2730.0,2.0,1365.0,2730.0,2.0,1365.0,2730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,24.0,12.0,38.0,0.3157894736842105,12.0,38.0,0.3157894736842105,10.0,14.0,0.7142857142857143,10.0,14.0,0.7142857142857143,10.0,14.0,0.7142857142857143,10.0,14.0,0.7142857142857143,10.0,14.0,0.7142857142857143,0.0,0.0,0.0,1,0,1,1,1,29,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,99572.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,88,88.0,48.0,48.0,48.0,48.0,48.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
31128,cdbd7c3f,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,79,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31163,cdfe9db1,2,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,2.0,246.00000000000003,492.00000000000006,8.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,2.0,4.0,7.0,8.0,0.875,7.0,8.0,0.875,7.0,8.0,0.875,7.0,8.0,0.875,7.0,8.0,0.875,7.0,8.0,0.875,7.0,8.0,0.875,7.0,8.0,0.875,0,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31170,ce063834,1,147.0,147.0,1.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,147.0,147.0,1.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,27,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31180,ce161603,1,1158.0,1158.0,1.0,1158.0,1158.0,1.0,1158.0,1158.0,1.0,1158.0,1158.0,1.0,1158.0,1158.0,1.0,1158.0,1158.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1158.0,1158.0,1.0,1158.0,1158.0,1.0,1158.0,1158.0,1.0,1158.0,1158.0,1.0,1158.0,1158.0,1.0,1158.0,1158.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,6.0,0.8333333333333334,0.16666666666666666,0.0,6.0,5.0,5.0,2.0,6.0,0.3333333333333333,2.0,6.0,0.3333333333333333,2.0,6.0,0.3333333333333333,2.0,6.0,0.3333333333333333,2.0,6.0,0.3333333333333333,2.0,6.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22,5,5,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,446523.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,22,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31200,ce30b977,20,846.0,16917.0,6.0,946.0000000000001,5679.0,6.0,946.0000000000001,5679.0,3.0,520.0,1561.0,1.0,445.0,445.0,1.0,445.0,445.0,1.0,445.0,445.0,0.0,0.0,0.0,20,846.0,16917.0,6.0,946.0000000000001,5679.0,6.0,946.0000000000001,5679.0,3.0,520.0,1561.0,1.0,445.0,445.0,1.0,445.0,445.0,1.0,445.0,445.0,0.0,0.0,0.0,147.0,78.0,35.0,260.0,0.5653846153846154,0.1346153846153846,0.3,267.0,52.0,155.0,28.0,267.0,0.10486891385767791,14.0,104.0,0.1346153846153846,14.0,104.0,0.1346153846153846,10.0,41.0,0.24390243902439024,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,0.0,0.0,0.0,0,0,362,66,4,66,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2059980.0000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,362,145.0,145.0,50.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31205,ce386a8b,1,352.0,352.0,1.0,352.0,352.0,1.0,352.0,352.0,1.0,352.0,352.0,1.0,352.0,352.0,1.0,352.0,352.0,1.0,352.0,352.0,0.0,0.0,0.0,1,352.0,352.0,1.0,352.0,352.0,1.0,352.0,352.0,1.0,352.0,352.0,1.0,352.0,352.0,1.0,352.0,352.0,1.0,352.0,352.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,3.0,4.0,3.0,5.0,0.6,3.0,5.0,0.6,3.0,5.0,0.6,3.0,5.0,0.6,3.0,5.0,0.6,3.0,5.0,0.6,3.0,5.0,0.6,0.0,0.0,0.0,0,0,10,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31223,ce5aa06d,8,728.0,5824.0,8.0,728.0,5824.0,8.0,728.0,5824.0,8.0,728.0,5824.0,8.0,728.0,5824.0,8.0,728.0,5824.0,4.0,1048.0,4191.0,0.0,0.0,0.0,8,728.0,5824.0,8.0,728.0,5824.0,8.0,728.0,5824.0,8.0,728.0,5824.0,8.0,728.0,5824.0,8.0,728.0,5824.0,4.0,1048.0,4191.0,0.0,0.0,0.0,93.0,0.0,5.0,98.0,0.9489795918367347,0.05102040816326531,0.0,108.0,12.0,58.0,31.0,108.0,0.28703703703703703,31.0,108.0,0.28703703703703703,31.0,108.0,0.28703703703703703,31.0,108.0,0.28703703703703703,31.0,108.0,0.28703703703703703,31.0,108.0,0.28703703703703703,12.0,37.0,0.32432432432432434,0.0,0.0,0.0,0,0,135,9,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,135.0,135.0,135.0,135.0,135.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31268,ceb3bcd3,5,319.0,1593.0,1.0,848.0,848.0,1.0,848.0,848.0,1.0,848.0,848.0,1.0,848.0,848.0,1.0,848.0,848.0,1.0,848.0,848.0,0.0,0.0,0.0,5,319.0,1593.0,1.0,848.0,848.0,1.0,848.0,848.0,1.0,848.0,848.0,1.0,848.0,848.0,1.0,848.0,848.0,1.0,848.0,848.0,0.0,0.0,0.0,4.0,0.0,18.0,22.0,0.18181818181818182,0.8181818181818182,0.0,22.0,4.0,13.0,12.0,22.0,0.5454545454545454,6.0,13.0,0.46153846153846156,6.0,13.0,0.46153846153846156,6.0,13.0,0.46153846153846156,6.0,13.0,0.46153846153846156,6.0,13.0,0.46153846153846156,6.0,13.0,0.46153846153846156,0.0,0.0,0.0,0,1,48,38,3,38,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,300596.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,48,21.0,21.0,21.0,21.0,21.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
31295,ceed0363,7,134.0,936.0000000000001,7.0,134.0,936.0000000000001,7.0,134.0,936.0000000000001,7.0,134.0,936.0000000000001,7.0,134.0,936.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,134.0,936.0000000000001,7.0,134.0,936.0000000000001,7.0,134.0,936.0000000000001,7.0,134.0,936.0000000000001,7.0,134.0,936.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,4.0,70.0,0.17142857142857143,0.05714285714285714,0.7714285714285715,70.0,9.0,38.0,21.0,70.0,0.3,21.0,70.0,0.3,21.0,70.0,0.3,21.0,70.0,0.3,21.0,70.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,82,14,10,14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1102641.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,82,82.0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31335,cf292e55,1,28.0,28.0,1.0,28.0,28.0,1.0,28.0,28.0,1.0,28.0,28.0,1.0,28.0,28.0,1.0,28.0,28.0,1.0,28.0,28.0,0.0,0.0,0.0,1,28.0,28.0,1.0,28.0,28.0,1.0,28.0,28.0,1.0,28.0,28.0,1.0,28.0,28.0,1.0,28.0,28.0,1.0,28.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,423649.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31372,cf603406,6,907.0,5442.0,6.0,907.0,5442.0,6.0,907.0,5442.0,6.0,907.0,5442.0,6.0,907.0,5442.0,5.0,875.0,4374.0,3.0,965.0000000000001,2895.0,0.0,0.0,0.0,6,907.0,5442.0,6.0,907.0,5442.0,6.0,907.0,5442.0,6.0,907.0,5442.0,6.0,907.0,5442.0,5.0,875.0,4374.0,3.0,965.0000000000001,2895.0,0.0,0.0,0.0,15.0,21.0,72.0,108.0,0.1388888888888889,0.6666666666666666,0.19444444444444445,109.0,16.0,55.0,55.0,109.0,0.5045871559633027,55.0,109.0,0.5045871559633027,55.0,109.0,0.5045871559633027,55.0,109.0,0.5045871559633027,55.0,109.0,0.5045871559633027,35.0,60.0,0.5833333333333334,35.0,50.0,0.7,0.0,0.0,0.0,0,0,146,10,1,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,123022.00000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,146,146.0,146.0,146.0,146.0,91.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31386,cf6d76f6,4,586.0,2344.0,4.0,586.0,2344.0,4.0,586.0,2344.0,4.0,586.0,2344.0,4.0,586.0,2344.0,4.0,586.0,2344.0,4.0,586.0,2344.0,0.0,0.0,0.0,4,586.0,2344.0,4.0,586.0,2344.0,4.0,586.0,2344.0,4.0,586.0,2344.0,4.0,586.0,2344.0,4.0,586.0,2344.0,4.0,586.0,2344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,3.0,6.0,0.5,3.0,6.0,0.5,3.0,6.0,0.5,3.0,6.0,0.5,3.0,6.0,0.5,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,0,0,38,2,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,246826.00000000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,38,38.0,38.0,38.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31485,cff185f9,11,798.0,8778.0,11.0,798.0,8778.0,11.0,798.0,8778.0,10.0,853.0,8531.0,6.0,57.0,342.0,5.0,40.0,199.0,2.0,16.0,32.0,0.0,0.0,0.0,12,570.0,6835.0,12.0,570.0,6835.0,12.0,570.0,6835.0,11.0,599.0,6588.0,6.0,57.0,342.0,5.0,40.0,199.0,2.0,16.0,32.0,0.0,0.0,0.0,10.0,0.0,31.0,41.0,0.24390243902439024,0.7560975609756098,0.0,41.0,9.0,17.0,13.0,41.0,0.3170731707317073,13.0,41.0,0.3170731707317073,13.0,41.0,0.3170731707317073,12.0,40.0,0.3,2.0,6.0,0.3333333333333333,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,111,24,4,24,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,16.0,1386395.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,111,111.0,111.0,107.0,31.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31510,d02535be,14,603.0,8448.0,14.0,603.0,8448.0,14.0,603.0,8448.0,14.0,603.0,8448.0,14.0,603.0,8448.0,14.0,603.0,8448.0,13.0,623.0,8096.000000000001,0.0,0.0,0.0,14,603.0,8448.0,14.0,603.0,8448.0,14.0,603.0,8448.0,14.0,603.0,8448.0,14.0,603.0,8448.0,14.0,603.0,8448.0,13.0,623.0,8096.000000000001,0.0,0.0,0.0,36.0,1.0,0.0,37.0,0.972972972972973,0.0,0.02702702702702703,37.0,5.0,16.0,16.0,37.0,0.43243243243243246,16.0,37.0,0.43243243243243246,16.0,37.0,0.43243243243243246,16.0,37.0,0.43243243243243246,16.0,37.0,0.43243243243243246,16.0,37.0,0.43243243243243246,16.0,32.0,0.5,0.0,0.0,0.0,0,0,86,6,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,86.0,86.0,86.0,86.0,86.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
