,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
38961,dc8117f4,0,16,106,8.0,5.0,7.0,2,106,49,16,0.0
38969,dc90d765,0,67,3,58.0,10.0,37.0,2,3,0,67,1.0
38970,dc9621ac,0,3,128,0.0,0.0,0.0,1,128,128,3,0.0
38972,dc9a4a21,0,3,2,1.0,1.0,1.0,1,2,2,3,1.0
38983,dcac54e2,0,21,14,4.0,2.0,3.0,3,14,10,21,0.0
38989,dcba8e67,0,3,9,1.0,1.0,1.0,1,9,9,3,0.0
39010,dcdad2cf,0,176,7,106.0,17.0,41.0,12,7,1,176,1.0
39044,dd15e96e,0,34,36,8.0,2.0,6.0,1,36,36,34,0.0
39095,dd561eb9,0,420,7,267.0,46.0,133.0,15,7,0,420,1.0
39104,dd66f7ca,0,29,16,16.0,9.0,12.0,1,16,16,29,0.0
39136,dd8e0ec4,0,98,58,29.0,7.0,14.0,7,58,4,98,1.0
39150,dd9e5bce,0,180,96,47.0,17.0,26.0,23,96,16,180,1.0
39155,dda46dce,0,19,2,11.0,5.0,7.0,2,2,2,19,0.0
39164,ddb52682,0,23,50,6.0,2.0,4.0,3,50,15,23,1.0
39179,ddc538e7,0,51,110,11.0,8.0,11.0,13,110,3,51,1.0
39189,ddc90218,0,2,7,0.0,0.0,0.0,1,7,7,2,0.0
39215,ddee3a52,0,9,11,2.0,1.0,1.0,1,11,11,9,0.0
39240,de164cca,0,14,1,9.0,2.0,5.0,1,1,1,14,0.0
39263,de3bb208,0,163,44,61.0,14.0,31.0,13,44,9,163,1.0
39265,de41fa13,1,5,5,1.0,1.0,1.0,2,5,2,14,1.0
39273,de4da42a,0,1,10,0.0,0.0,0.0,1,10,10,1,0.0
39280,de5439e4,1,199,36,87.0,22.0,40.0,25,36,1,207,1.0
39349,deaafef0,0,72,30,49.0,14.0,41.0,4,30,16,72,1.0
39357,deb1b3c8,0,16,5,2.0,1.0,1.0,4,5,1,16,0.0
39387,dec8c57f,0,712,68,609.0,20.0,151.0,47,68,8,712,1.0
39388,dec8fcca,0,36,66,18.0,4.0,16.0,4,66,1,36,0.0
39418,def7c267,0,4,8,2.0,1.0,1.0,1,8,8,4,0.0
39423,defb9748,0,232,76,133.0,17.0,66.0,19,76,0,232,0.0
39434,df083e55,1,24,16,15.0,1.0,7.0,6,15,14,236,0.0
39444,df151fff,0,11,2,8.0,1.0,5.0,1,2,2,11,1.0
39452,df17c8fc,1,0,43,0.0,0.0,0.0,5,0,0,165,1.0
39459,df1cde26,0,20,10,8.0,6.0,7.0,5,10,5,20,0.0
39472,df2d5ace,2,2,89,1.0,1.0,1.0,15,14,14,331,0.0
39477,df2ed884,0,36,18,25.0,4.0,12.0,1,18,18,36,1.0
39494,df50e2dd,0,62,84,29.0,11.0,20.0,4,84,6,62,0.0
39501,df6563ba,0,15,40,1.0,1.0,1.0,2,40,9,15,1.0
39516,df7bf25e,0,4,2,1.0,1.0,1.0,1,2,2,4,0.0
39519,df7e1598,0,136,102,12.0,5.0,8.0,22,102,18,136,0.0
39528,df8bf15c,0,46,35,19.0,8.0,16.0,4,35,1,46,0.0
39536,df92cea7,0,63,103,20.0,6.0,9.0,7,103,1,63,0.0
39551,dfb125b3,0,37,0,18.0,1.0,9.0,1,0,0,37,0.0
39567,dfc781a3,0,33,14,2.0,2.0,2.0,4,14,7,33,1.0
39574,dfd4cbc0,0,60,3,24.0,8.0,17.0,2,3,3,60,1.0
39583,dfe7c58a,0,153,5,127.0,3.0,21.0,5,5,0,153,1.0
39587,dfee630e,0,28,62,4.0,2.0,3.0,5,62,1,28,1.0
39592,dff502c4,2,17,10,13.0,2.0,9.0,3,10,10,27,0.0
39596,e0087e1e,0,14,11,3.0,1.0,1.0,1,11,11,14,0.0
39631,e0413bec,1,10,0,3.0,1.0,2.0,2,0,0,11,0.0
39702,e0a72b49,0,5,0,1.0,1.0,1.0,1,0,0,5,0.0
39731,e0dad560,0,19,23,6.0,2.0,3.0,2,23,14,19,0.0
39744,e0e378fc,0,13,1,8.0,2.0,8.0,1,1,1,13,0.0
39751,e0ea4073,0,14,2,10.0,1.0,3.0,1,2,2,14,0.0
39752,e0ef2e6a,0,13,2,8.0,4.0,7.0,1,2,2,13,0.0
39763,e0fba772,4,123,20,100.0,21.0,55.0,27,12,0,372,0.0
39774,e109f0a4,0,117,41,47.0,26.0,34.0,9,41,0,117,1.0
39819,e13b4e5b,0,79,15,32.0,15.0,24.0,6,15,8,79,0.0
39820,e13efd02,0,22,1,14.0,1.0,5.0,1,1,1,22,0.0
39822,e142ca63,0,70,5,59.0,5.0,29.0,1,5,5,70,0.0
39851,e165a982,0,7,86,1.0,1.0,1.0,1,86,86,7,1.0
39888,e188e027,1,4,7,0.0,0.0,0.0,3,3,3,59,0.0
39894,e195d5b4,0,365,57,100.0,13.0,30.0,22,57,8,365,0.0
39904,e1a20baf,0,1,10,0.0,0.0,0.0,1,10,10,1,0.0
39920,e1b2cd6b,0,4,9,1.0,1.0,1.0,1,9,9,4,0.0
39991,e21b284a,0,2,10,0.0,0.0,0.0,1,10,10,2,0.0
39998,e21efac9,0,16,14,3.0,2.0,2.0,1,14,14,16,1.0
40015,e22832ac,0,7,10,2.0,2.0,2.0,1,10,10,7,0.0
40026,e238932e,2,65,138,52.0,11.0,28.0,16,10,7,165,1.0
40039,e251c837,0,103,1,66.0,21.0,33.0,3,1,1,103,0.0
40065,e261a72d,0,6,13,4.0,1.0,2.0,1,13,13,6,1.0
40072,e277830f,0,35,13,15.0,1.0,11.0,3,13,7,35,0.0
40093,e28eb399,0,11,15,4.0,1.0,2.0,1,15,15,11,0.0
40114,e2a04dc8,0,38,120,19.0,4.0,13.0,2,120,3,38,0.0
40140,e2c8e1c1,0,19,1,8.0,2.0,8.0,1,1,1,19,1.0
40141,e2c9facd,0,54,8,29.0,2.0,13.0,3,8,3,54,0.0
40164,e2edd6f2,0,4,0,0.0,0.0,0.0,1,0,0,4,0.0
40176,e2f3512b,0,14,112,8.0,3.0,7.0,1,112,112,14,1.0
40189,e3082b9d,0,14,26,5.0,3.0,3.0,3,26,3,14,0.0
40191,e312b066,0,43,1,26.0,9.0,21.0,1,1,1,43,0.0
40216,e33c3912,0,151,35,57.0,14.0,24.0,29,35,2,151,0.0
40249,e35a7cd5,0,35,1,15.0,5.0,9.0,2,1,0,35,0.0
40253,e360b00f,0,4,0,1.0,1.0,1.0,1,0,0,4,0.0
40255,e3625a07,0,138,24,62.0,6.0,35.0,13,24,2,138,1.0
40260,e36b247b,0,55,9,21.0,2.0,9.0,3,9,8,55,0.0
40277,e37da703,0,9,2,1.0,1.0,1.0,1,2,2,9,1.0
40278,e37f92f7,0,15,27,4.0,3.0,4.0,1,27,27,15,1.0
40286,e392be2d,0,18,71,12.0,1.0,8.0,3,71,70,18,0.0
40326,e3d63389,0,15,75,2.0,2.0,2.0,2,75,0,15,1.0
40339,e3e465e4,0,8,71,2.0,2.0,2.0,2,71,70,8,0.0
40359,e3fa44c2,0,45,84,26.0,10.0,19.0,4,84,6,45,0.0
40363,e40328ad,0,31,15,21.0,5.0,12.0,2,15,8,31,1.0
40376,e40e146d,0,131,82,76.0,11.0,51.0,9,82,1,131,1.0
40384,e41e2993,0,13,1,8.0,4.0,7.0,1,1,1,13,1.0
40389,e4290667,0,15,0,5.0,3.0,4.0,2,0,0,15,0.0
40404,e43edc72,0,17,11,6.0,1.0,3.0,1,11,11,17,0.0
40405,e43ee3f4,0,4,2,1.0,1.0,1.0,1,2,2,4,0.0
40411,e444a0d0,0,16,62,3.0,2.0,2.0,2,62,61,16,1.0
40438,e468d93f,0,16,10,11.0,2.0,5.0,2,10,6,16,1.0
40442,e46e646b,1,30,57,23.0,9.0,17.0,3,56,56,51,1.0
40444,e472a558,0,32,7,10.0,1.0,3.0,3,7,3,32,0.0
40449,e476db82,0,20,12,6.0,2.0,6.0,3,12,7,20,0.0
40464,e49950cb,0,15,2,5.0,4.0,4.0,1,2,2,15,0.0
40480,e4b02ea2,0,26,31,20.0,2.0,11.0,2,31,7,26,1.0
40495,e4bf705e,0,10,54,4.0,2.0,2.0,2,54,42,10,1.0
40497,e4c7daaf,0,4,1,1.0,1.0,1.0,1,1,1,4,0.0
40504,e4d3b269,0,45,5,24.0,4.0,14.0,3,5,3,45,0.0
40537,e503af87,0,9,43,3.0,2.0,2.0,2,43,9,9,0.0
40591,e55f7d70,13,179,44,64.0,14.0,31.0,91,15,0,1055,1.0
40592,e55ffbac,0,21,0,4.0,3.0,3.0,1,0,0,22,1.0
40638,e5a8b4ba,0,20,10,11.0,4.0,9.0,1,10,10,20,1.0
40675,e5dff1ce,0,4,0,0.0,0.0,0.0,1,0,0,4,1.0
40677,e5e05b1e,1,8,27,1.0,1.0,1.0,7,15,3,83,0.0
40758,e65ead86,0,109,51,76.0,4.0,28.0,6,51,2,109,0.0
40803,e69393d9,1,58,9,17.0,7.0,14.0,5,9,3,83,1.0
40837,e6b66cc8,0,96,3,53.0,8.0,20.0,6,3,1,96,0.0
40861,e6ce82e7,0,64,15,36.0,4.0,15.0,5,15,13,64,0.0
40863,e6d5ab1e,0,8,3,2.0,1.0,2.0,1,3,3,8,1.0
40866,e6ddbbd2,0,102,87,84.0,11.0,47.0,4,87,0,102,1.0
40876,e6e8977a,1,130,21,61.0,18.0,37.0,36,20,0,194,0.0
40924,e7323ce2,0,46,25,37.0,8.0,24.0,6,25,2,46,0.0
40925,e7355a56,0,12,45,6.0,3.0,6.0,2,45,25,12,0.0
40945,e74ed7d5,0,47,26,10.0,3.0,7.0,4,26,12,47,1.0
40953,e75a5a64,0,72,21,32.0,11.0,28.0,6,21,0,72,1.0
40971,e7753162,0,73,135,33.0,4.0,19.0,10,135,15,73,1.0
40993,e78e8eca,0,67,40,51.0,18.0,37.0,3,40,12,67,1.0
41036,e7dbd2f4,0,23,100,17.0,8.0,15.0,2,100,34,23,0.0
41046,e7ea5b6a,0,24,16,2.0,2.0,2.0,3,16,9,24,0.0
41063,e7f6c2c8,0,117,19,29.0,9.0,15.0,15,19,2,117,0.0
41076,e801aed1,0,11,6,5.0,1.0,3.0,3,6,5,11,1.0
41078,e804a919,0,16,5,3.0,2.0,2.0,1,5,5,16,0.0
41089,e80d94ec,1,39,8,2.0,2.0,2.0,7,8,2,54,0.0
41098,e81875cc,0,91,14,50.0,7.0,28.0,4,14,3,91,0.0
41136,e8485343,0,8,11,3.0,2.0,3.0,1,11,11,8,0.0
41151,e857ca48,0,7,17,3.0,2.0,3.0,2,17,2,7,0.0
41154,e85ca5a4,0,21,50,8.0,2.0,7.0,5,50,9,21,0.0
41175,e881657c,0,56,3,46.0,16.0,28.0,2,3,2,56,0.0
41179,e88fb0a7,0,109,70,49.0,16.0,29.0,8,70,1,109,0.0
41192,e89edcb5,0,29,7,17.0,4.0,11.0,1,7,7,29,0.0
41254,e8ffe44a,0,58,7,18.0,4.0,10.0,1,7,7,58,0.0
41271,e918f6bc,0,121,56,63.0,12.0,46.0,5,56,2,121,1.0
41282,e92c0903,0,8,44,1.0,1.0,1.0,1,44,44,8,0.0
41296,e9471403,0,29,53,4.0,2.0,3.0,3,53,9,29,0.0
41320,e9685f13,0,125,114,88.0,23.0,62.0,10,114,14,125,0.0
41326,e974b62e,0,18,9,13.0,1.0,7.0,1,9,9,18,0.0
41348,e98ce082,1,128,7,10.0,4.0,6.0,38,6,0,213,0.0
41352,e9903376,0,117,45,45.0,10.0,30.0,12,45,10,117,1.0
41354,e99067bf,0,83,27,27.0,5.0,13.0,22,27,5,83,0.0
41356,e9938ec7,0,173,52,148.0,19.0,69.0,11,52,2,173,1.0
41364,e99f060c,0,9,85,3.0,1.0,1.0,3,85,79,9,0.0
41369,e9a1795b,2,81,21,61.0,13.0,44.0,7,20,17,83,1.0
41372,e9a921bb,0,27,33,11.0,6.0,10.0,5,33,2,27,1.0
41374,e9af34e0,0,70,2,13.0,6.0,7.0,9,2,0,70,1.0
41381,e9bb258b,0,7,13,1.0,1.0,1.0,1,13,13,7,0.0
41398,e9cb4da5,0,23,15,12.0,4.0,10.0,2,15,14,23,0.0
41417,e9e8bce7,0,10,90,1.0,1.0,1.0,1,90,90,10,1.0
41426,e9f88fd6,0,17,8,5.0,2.0,4.0,2,8,7,17,0.0
41433,e9ffa493,1,74,77,36.0,4.0,24.0,18,25,0,230,1.0
41470,ea3f2900,0,8,0,1.0,1.0,1.0,1,0,0,8,0.0
41487,ea56aaff,0,42,15,23.0,9.0,18.0,2,15,14,42,0.0
41503,ea72b396,0,29,9,7.0,5.0,6.0,2,9,8,29,0.0
41554,eac0753b,0,10,35,1.0,1.0,1.0,2,35,0,10,1.0
41556,eac63972,0,53,15,18.0,8.0,14.0,2,15,14,53,0.0
41560,eac91463,0,22,44,3.0,2.0,3.0,4,44,16,22,1.0
41596,eaf0f724,11,49,120,1.0,1.0,1.0,31,96,66,290,1.0
41597,eaf10e23,0,394,65,234.0,46.0,116.0,27,65,0,394,0.0
41601,eaf76dc3,0,20,28,4.0,4.0,4.0,2,28,6,20,1.0
41640,eb2fd0d8,0,211,41,172.0,21.0,79.0,11,41,4,211,0.0
41687,eb7135ad,0,29,2,9.0,2.0,6.0,1,2,2,29,0.0
41693,eb7f2468,0,11,11,3.0,1.0,2.0,2,11,2,11,0.0
41704,eb8b900e,1,51,148,33.0,6.0,29.0,11,10,0,110,0.0
41722,eba759cd,1,25,9,0.0,0.0,0.0,8,9,7,26,0.0
41789,ec1008d0,0,32,6,16.0,9.0,13.0,1,6,6,32,0.0
41803,ec1f8d0c,0,39,12,24.0,2.0,13.0,4,12,8,39,0.0
41805,ec2772e0,0,94,4,51.0,13.0,31.0,5,4,0,94,1.0
41813,ec36355a,0,9,7,1.0,1.0,1.0,1,7,7,9,1.0
41824,ec45fa4c,0,29,78,4.0,2.0,3.0,4,78,15,29,0.0
41923,ecca44b9,0,98,9,64.0,9.0,26.0,4,9,1,98,0.0
41939,ecd7628c,0,25,99,2.0,2.0,2.0,3,99,50,25,1.0
41940,ecd79d0a,0,788,82,678.0,21.0,193.0,46,82,1,788,1.0
41941,ecd869c0,0,48,15,36.0,8.0,23.0,3,15,14,48,0.0
41947,ece0cd0a,1,12,24,1.0,1.0,1.0,18,12,1,100,0.0
41988,ed2b3dc1,0,10,0,6.0,2.0,5.0,1,0,0,10,0.0
42010,ed408038,3,1,0,0.0,0.0,0.0,2,0,0,30,1.0
42020,ed4ac974,0,11,1,4.0,1.0,4.0,1,1,1,11,1.0
42022,ed4e1de0,0,91,8,65.0,18.0,43.0,7,8,1,91,0.0
42079,edbf802f,0,78,78,24.0,4.0,5.0,8,78,11,78,1.0
42124,edf88b47,1,5,1,2.0,1.0,2.0,1,1,1,18,0.0
42135,ee11eb83,0,126,121,76.0,32.0,58.0,19,121,3,126,1.0
42141,ee1ba038,0,5,2,3.0,1.0,2.0,1,2,2,5,1.0
42151,ee2b2e29,0,4,7,1.0,1.0,1.0,1,7,7,4,0.0
42153,ee2b4805,0,16,0,9.0,1.0,5.0,1,0,0,16,0.0
42186,ee541ce4,0,127,43,35.0,19.0,31.0,5,43,0,127,1.0
42205,ee65dc93,1,34,14,3.0,1.0,3.0,17,13,3,70,0.0
42240,ee960c78,1,4,15,1.0,1.0,1.0,1,15,15,5,0.0
42247,ee9e909e,0,23,2,16.0,4.0,9.0,3,2,1,23,1.0
42253,eea616b1,0,5,4,1.0,1.0,1.0,2,4,4,5,1.0
42271,eec5ec6f,0,11,1,4.0,1.0,2.0,1,1,1,11,0.0
42276,eecc47cc,0,13,9,3.0,2.0,2.0,3,9,0,13,0.0
42305,eefc3df6,0,127,7,98.0,6.0,40.0,11,7,1,127,0.0
42324,ef220554,0,7,13,2.0,1.0,1.0,1,13,13,7,0.0
42329,ef25de62,2,15,29,9.0,2.0,6.0,8,3,3,101,1.0
42341,ef37fae9,0,50,12,13.0,6.0,10.0,5,12,0,50,1.0
42348,ef413202,0,24,10,13.0,3.0,9.0,1,10,10,24,0.0
42352,ef4778f3,0,17,50,11.0,2.0,6.0,2,50,13,17,0.0
42359,ef4d76c5,0,208,84,153.0,20.0,75.0,14,84,1,208,1.0
42369,ef5d8d53,0,15,15,10.0,3.0,6.0,1,15,15,15,0.0
42390,ef78536e,0,77,5,59.0,7.0,18.0,17,5,0,77,0.0
42408,ef90686a,0,25,74,9.0,7.0,7.0,5,74,55,25,1.0
42411,ef93d546,0,15,12,4.0,3.0,3.0,2,12,4,15,0.0
42414,ef9a288d,0,56,45,34.0,13.0,24.0,6,45,1,56,0.0
42454,efdc70ea,0,94,75,70.0,8.0,39.0,8,75,14,94,1.0
42458,efdfb24e,1,18,12,4.0,3.0,3.0,6,12,0,25,1.0
42483,efff9c68,0,4,9,1.0,1.0,1.0,1,9,9,4,0.0
42485,f001fffd,0,46,73,21.0,7.0,14.0,4,73,0,46,0.0
42518,f03c379a,0,131,20,98.0,6.0,39.0,6,20,0,131,1.0
42519,f03e34fc,0,72,11,55.0,23.0,30.0,5,11,10,72,0.0
42541,f05ce3cf,0,70,58,44.0,8.0,23.0,5,58,55,70,0.0
42545,f063a2cb,0,71,21,50.0,5.0,30.0,4,21,1,71,0.0
42585,f099c80a,0,311,24,129.0,29.0,73.0,8,24,0,311,0.0
42587,f09d45c4,0,43,147,14.0,7.0,11.0,2,147,51,44,1.0
42594,f0a43a7b,0,11,75,3.0,2.0,2.0,2,75,75,11,0.0
42615,f0b8065f,0,29,20,14.0,2.0,10.0,4,20,9,29,0.0
42616,f0ba7f32,0,35,14,13.0,6.0,12.0,1,14,14,35,0.0
42640,f0e6ee89,0,8,7,0.0,0.0,0.0,4,7,3,8,1.0
42644,f0efe617,0,28,8,10.0,3.0,7.0,3,8,6,28,0.0
42645,f0f09f59,0,22,2,16.0,5.0,10.0,1,2,2,22,0.0
42665,f10a7b05,0,44,40,10.0,7.0,7.0,7,40,7,44,0.0
42686,f137ab7f,0,15,25,8.0,2.0,6.0,1,25,25,15,0.0
42688,f1393f91,0,4,15,1.0,1.0,1.0,1,15,15,4,0.0
42708,f1681ee9,0,19,9,3.0,2.0,3.0,3,9,1,19,0.0
42742,f18792fe,0,8,1,3.0,2.0,3.0,2,1,1,8,0.0
42749,f1964e8e,0,9,2,3.0,2.0,2.0,2,2,1,9,1.0
42788,f1cc0168,1,14,3,1.0,1.0,1.0,3,3,1,19,1.0
42801,f1dc9433,0,31,16,26.0,2.0,12.0,2,16,16,31,0.0
42828,f1f7d11d,1,20,16,3.0,2.0,2.0,15,12,1,127,1.0
42878,f2408126,0,991,132,913.0,50.0,290.0,13,132,0,991,1.0
42900,f25b389b,0,4,2,1.0,1.0,1.0,1,2,2,4,0.0
42936,f281f55a,0,13,49,2.0,2.0,2.0,4,49,36,13,0.0
42952,f29acd4c,0,39,100,12.0,5.0,7.0,9,100,5,39,0.0
42953,f29b4ee8,0,6,6,2.0,1.0,2.0,1,6,6,6,0.0
42979,f2ced676,0,83,0,69.0,3.0,23.0,2,0,0,83,0.0
42986,f2e0a489,0,5,1,2.0,1.0,2.0,1,1,1,5,0.0
42988,f2e3b743,0,16,19,12.0,1.0,6.0,1,19,19,16,1.0
42999,f3014812,0,45,17,16.0,3.0,11.0,2,17,5,45,0.0
43009,f3117ddc,0,4,2,1.0,1.0,1.0,1,2,2,4,0.0
43012,f3160438,0,54,55,46.0,2.0,23.0,3,55,21,54,1.0
43016,f31f4623,0,26,1,7.0,1.0,4.0,2,1,0,26,0.0
43039,f33ce43c,0,41,1,32.0,6.0,23.0,2,1,0,41,0.0
43133,f3bc90af,0,4,8,1.0,1.0,1.0,1,8,8,4,0.0
43137,f3c20d0b,0,16,16,5.0,1.0,4.0,2,16,16,16,1.0
43143,f3c6e808,0,23,9,5.0,2.0,5.0,3,9,5,23,1.0
43180,f3fefc7b,0,8,7,2.0,1.0,1.0,1,7,7,8,0.0
43186,f402d745,1,6,0,3.0,1.0,3.0,1,0,0,18,1.0
43203,f4118d33,2,48,69,36.0,8.0,26.0,40,2,0,484,1.0
43304,f47d4cac,1,59,30,3.0,2.0,3.0,22,30,2,103,1.0
43337,f4b2a42e,0,1,2,0.0,0.0,0.0,1,2,2,1,0.0
43365,f4d45d37,10,85,22,38.0,12.0,26.0,14,9,1,294,0.0
43368,f4db5298,1,16,10,0.0,0.0,0.0,8,8,6,53,0.0
43380,f4f7db34,0,460,65,159.0,33.0,68.0,22,65,6,460,1.0
43382,f4fa978a,0,64,15,25.0,4.0,8.0,7,15,6,64,0.0
43417,f52c8363,0,48,85,35.0,14.0,33.0,3,85,18,48,0.0
43423,f530be96,0,48,40,20.0,16.0,17.0,4,40,6,48,1.0
43435,f546ecb8,0,27,58,11.0,4.0,8.0,2,58,42,27,0.0
43462,f56bd5d2,0,44,8,8.0,1.0,2.0,4,8,1,44,1.0
43470,f5734a35,1,7,7,1.0,1.0,1.0,5,6,2,93,0.0
43474,f585ecd9,0,23,123,6.0,2.0,4.0,3,123,14,23,0.0
43497,f5af14f3,0,40,31,18.0,10.0,13.0,5,31,12,40,0.0
43524,f5c5f6e4,0,7,12,4.0,1.0,3.0,1,12,12,7,0.0
43539,f5dae135,1,26,62,17.0,2.0,9.0,10,59,54,74,0.0
43600,f6465fb0,0,113,71,71.0,3.0,13.0,10,71,34,113,1.0
43618,f654fd9d,0,10,10,4.0,2.0,3.0,1,10,10,10,1.0
43629,f665348a,1,28,5,6.0,2.0,5.0,9,5,2,29,1.0
43668,f6a8efb7,0,60,7,17.0,4.0,12.0,2,7,5,60,0.0
43672,f6afae46,0,7,1,3.0,3.0,3.0,1,1,1,7,1.0
43713,f6dcbc68,0,4,2,1.0,1.0,1.0,1,2,2,4,0.0
43716,f6e271aa,0,5,1,2.0,2.0,2.0,1,1,1,5,0.0
43739,f6f91216,0,6,19,0.0,0.0,0.0,2,19,18,6,0.0
43742,f6fb48d8,0,239,23,127.0,15.0,43.0,18,23,0,239,1.0
43763,f712553c,1,176,74,91.0,17.0,43.0,84,16,8,623,0.0
43764,f712c03a,0,65,15,46.0,10.0,24.0,6,15,12,65,0.0
43772,f720e2a2,0,30,7,20.0,2.0,9.0,3,7,1,30,0.0
43788,f73ecac0,0,10,2,3.0,2.0,2.0,1,2,2,10,0.0
43789,f73fe343,0,85,54,18.0,2.0,7.0,8,54,1,85,0.0
43811,f7693a5e,0,25,12,15.0,3.0,9.0,5,12,7,25,0.0
43814,f76a2f43,1,0,7,0.0,0.0,0.0,3,6,6,22,0.0
43820,f774c784,0,79,0,32.0,14.0,20.0,1,0,0,79,0.0
43841,f78cef71,0,23,6,10.0,3.0,9.0,1,6,6,23,1.0
43869,f7a6775b,0,130,72,49.0,8.0,23.0,10,72,6,130,0.0
43872,f7aa7716,1,25,47,16.0,3.0,10.0,4,46,0,35,0.0
43879,f7be54ff,0,25,11,18.0,2.0,11.0,1,11,11,25,0.0
43901,f7e0b202,0,2,10,0.0,0.0,0.0,1,10,10,2,0.0
43906,f7e24b08,0,25,79,9.0,3.0,4.0,5,79,17,25,1.0
43909,f7e5d7c5,0,11,15,6.0,1.0,3.0,1,15,15,11,0.0
43914,f7eac665,0,24,18,8.0,2.0,5.0,2,18,5,24,1.0
43927,f7fdbbf4,0,77,85,22.0,2.0,13.0,2,85,2,77,1.0
43936,f803ae0b,2,18,63,5.0,1.0,4.0,12,56,8,123,0.0
43983,f853109d,2,45,19,15.0,1.0,7.0,12,19,0,57,1.0
44032,f89e4baa,0,12,14,3.0,2.0,2.0,1,14,14,12,0.0
44062,f8d76187,0,34,2,13.0,2.0,9.0,3,2,1,34,0.0
44091,f90f0938,0,99,6,37.0,9.0,22.0,9,6,0,99,0.0
44094,f9120fa3,0,47,17,33.0,17.0,27.0,3,17,8,47,0.0
44101,f921c5a0,0,7,24,0.0,0.0,0.0,1,24,24,7,0.0
44120,f937cc56,1,4,122,0.0,0.0,0.0,8,16,15,216,1.0
44162,f97473c1,0,242,58,129.0,7.0,41.0,18,58,10,242,0.0
44191,f99ca5b3,2,15,27,0.0,0.0,0.0,5,5,4,44,0.0
44197,f9a637b6,0,5,71,2.0,1.0,1.0,1,71,71,5,0.0
44218,f9b69429,3,22,16,9.0,2.0,6.0,10,4,1,169,0.0
44223,f9bc4ecf,0,54,58,28.0,7.0,19.0,4,58,8,54,0.0
44237,f9dc48af,0,6,3,2.0,1.0,1.0,1,3,3,6,0.0
44243,f9ec3c57,0,21,10,12.0,5.0,7.0,5,10,3,21,0.0
44289,fa4de37c,0,172,36,127.0,6.0,47.0,13,36,1,172,0.0
44302,fa6682fd,0,55,86,18.0,4.0,12.0,6,86,1,55,1.0
44317,fa7627cb,1,111,136,52.0,28.0,41.0,9,136,2,121,1.0
44348,faa2f1b8,0,10,12,2.0,1.0,2.0,1,12,12,10,0.0
44356,fab234eb,0,45,0,7.0,3.0,4.0,2,0,0,45,1.0
44413,faffafe4,0,4,93,0.0,0.0,0.0,1,93,93,4,0.0
44416,fb00f295,2,4,5,0.0,0.0,0.0,8,1,1,95,1.0
44453,fb3c6e61,0,4,12,0.0,0.0,0.0,1,12,12,4,0.0
44466,fb526a84,0,17,15,9.0,4.0,5.0,2,15,3,17,0.0
44473,fb589f12,1,1,2,0.0,0.0,0.0,2,1,1,7,1.0
44485,fb6346bc,0,16,6,8.0,1.0,3.0,4,6,0,16,1.0
44486,fb64ce0c,0,18,51,9.0,3.0,8.0,3,51,31,18,1.0
44507,fb789fbd,2,20,84,17.0,2.0,8.0,6,7,7,62,0.0
44531,fb9b818b,0,7,3,2.0,1.0,1.0,2,3,3,7,0.0
44532,fb9c9930,0,48,9,22.0,2.0,8.0,5,9,1,48,1.0
44544,fbac1d39,0,34,16,16.0,3.0,7.0,2,16,16,34,0.0
44577,fbe1222b,0,4,9,1.0,1.0,1.0,1,9,9,4,0.0
44604,fc0ed41a,0,123,68,64.0,29.0,40.0,13,68,9,123,1.0
44605,fc0efffe,0,194,29,95.0,22.0,63.0,17,29,1,194,0.0
44608,fc163c0f,0,72,79,48.0,5.0,9.0,7,79,3,72,1.0
44612,fc2026a4,0,9,55,4.0,2.0,3.0,2,55,7,9,0.0
44615,fc278339,1,307,58,85.0,32.0,54.0,54,56,4,408,1.0
44636,fc39947e,3,5,78,1.0,1.0,1.0,11,2,2,43,0.0
44653,fc5662b5,1,54,42,15.0,4.0,9.0,22,19,5,140,1.0
44681,fc88df4d,0,22,24,7.0,5.0,6.0,2,24,2,22,0.0
44713,fcb03ced,0,53,9,46.0,6.0,28.0,1,9,9,53,0.0
44715,fcb2f117,0,10,17,4.0,2.0,4.0,2,17,14,10,0.0
44727,fcbd9db9,0,105,118,53.0,13.0,31.0,4,118,25,105,0.0
44747,fcdb0b35,0,72,3,46.0,6.0,27.0,2,3,0,72,1.0
44750,fcdbeea4,0,21,8,15.0,6.0,13.0,1,8,8,21,0.0
44758,fce63e6f,0,33,32,14.0,3.0,6.0,1,32,32,33,1.0
44764,fceba173,0,102,37,79.0,16.0,50.0,8,37,15,102,0.0
44765,fced488f,0,14,56,6.0,6.0,6.0,1,56,56,14,1.0
44785,fd0721f7,0,12,10,6.0,4.0,5.0,2,10,1,12,1.0
44787,fd0c46ae,0,152,55,106.0,26.0,62.0,7,55,0,152,0.0
44797,fd21b939,0,120,77,98.0,6.0,63.0,7,77,7,120,0.0
44867,fd8bc27c,0,12,14,4.0,1.0,1.0,2,14,14,12,0.0
44869,fd8c2681,0,4,6,1.0,1.0,1.0,1,6,6,4,0.0
44917,fdc3b9bf,0,71,21,47.0,15.0,33.0,8,21,14,71,0.0
44927,fdcdb0e7,0,34,12,14.0,3.0,9.0,3,12,11,34,0.0
