,person,cant_sesiones_inac45MIN_ult_9999_dias,promedio_sesiones_sec_inac45MIN_ult_9999_dias,tiempo_total_sesiones_sec_inac45MIN_ult_9999_dias,cant_sesiones_inac45MIN_ult_30_dias,promedio_sesiones_sec_inac45MIN_ult_30_dias,tiempo_total_sesiones_sec_inac45MIN_ult_30_dias,cant_sesiones_inac45MIN_ult_25_dias,promedio_sesiones_sec_inac45MIN_ult_25_dias,tiempo_total_sesiones_sec_inac45MIN_ult_25_dias,cant_sesiones_inac45MIN_ult_20_dias,promedio_sesiones_sec_inac45MIN_ult_20_dias,tiempo_total_sesiones_sec_inac45MIN_ult_20_dias,cant_sesiones_inac45MIN_ult_15_dias,promedio_sesiones_sec_inac45MIN_ult_15_dias,tiempo_total_sesiones_sec_inac45MIN_ult_15_dias,cant_sesiones_inac45MIN_ult_10_dias,promedio_sesiones_sec_inac45MIN_ult_10_dias,tiempo_total_sesiones_sec_inac45MIN_ult_10_dias,cant_sesiones_inac45MIN_ult_5_dias,promedio_sesiones_sec_inac45MIN_ult_5_dias,tiempo_total_sesiones_sec_inac45MIN_ult_5_dias,cant_sesiones_inac45MIN_ult_1_dias,promedio_sesiones_sec_inac45MIN_ult_1_dias,tiempo_total_sesiones_sec_inac45MIN_ult_1_dias,cant_sesiones_inac30MIN_ult_9999_dias,promedio_sesiones_sec_inac30MIN_ult_9999_dias,tiempo_total_sesiones_sec_inac30MIN_ult_9999_dias,cant_sesiones_inac30MIN_ult_30_dias,promedio_sesiones_sec_inac30MIN_ult_30_dias,tiempo_total_sesiones_sec_inac30MIN_ult_30_dias,cant_sesiones_inac30MIN_ult_25_dias,promedio_sesiones_sec_inac30MIN_ult_25_dias,tiempo_total_sesiones_sec_inac30MIN_ult_25_dias,cant_sesiones_inac30MIN_ult_20_dias,promedio_sesiones_sec_inac30MIN_ult_20_dias,tiempo_total_sesiones_sec_inac30MIN_ult_20_dias,cant_sesiones_inac30MIN_ult_15_dias,promedio_sesiones_sec_inac30MIN_ult_15_dias,tiempo_total_sesiones_sec_inac30MIN_ult_15_dias,cant_sesiones_inac30MIN_ult_10_dias,promedio_sesiones_sec_inac30MIN_ult_10_dias,tiempo_total_sesiones_sec_inac30MIN_ult_10_dias,cant_sesiones_inac30MIN_ult_5_dias,promedio_sesiones_sec_inac30MIN_ult_5_dias,tiempo_total_sesiones_sec_inac30MIN_ult_5_dias,cant_sesiones_inac30MIN_ult_1_dias,promedio_sesiones_sec_inac30MIN_ult_1_dias,tiempo_total_sesiones_sec_inac30MIN_ult_1_dias,samsung_vistos,iphone_vistos,motorola_vistos,total_marcas_vistas,%_vistos_samsung,%_vistos_motorola,%_vistos_iphone,modelos_vistos,modelos_distintos,sku_distintos,mod_mas_visto_ult_9999_dias,total_vistos_ult_9999_dias,%_mas_visto_ult_9999_dias,mod_mas_visto_ult_30_dias,total_vistos_ult_30_dias,%_mas_visto_ult_30_dias,mod_mas_visto_ult_25_dias,total_vistos_ult_25_dias,%_mas_visto_ult_25_dias,mod_mas_visto_ult_20_dias,total_vistos_ult_20_dias,%_mas_visto_ult_20_dias,mod_mas_visto_ult_15_dias,total_vistos_ult_15_dias,%_mas_visto_ult_15_dias,mod_mas_visto_ult_10_dias,total_vistos_ult_10_dias,%_mas_visto_ult_10_dias,mod_mas_visto_ult_5_dias,total_vistos_ult_5_dias,%_mas_visto_ult_5_dias,mod_mas_visto_ult_1_dias,total_vistos_ult_1_dias,%_mas_visto_ult_1_dias,#Camino,compro,#pasos_antes_comprar,primera_actividad_ultimo_paso,ultima_actividad,primera_actividad,check_ult_9999_dias,check_ult_30_dias,check_ult_25_dias,check_ult_20_dias,check_ult_15_dias,check_ult_10_dias,check_ult_5_dias,check_ult_1_dias,ult_checkout_dias,ult_checkout_segundos,mod_dist_check_ult_9999_dias,mod_dist_check_ult_30_dias,mod_dist_check_ult_25_dias,mod_dist_check_ult_20_dias,mod_dist_check_ult_15_dias,mod_dist_check_ult_10_dias,mod_dist_check_ult_5_dias,mod_dist_check_ult_1_dias,act_ult_9999_dias,act_ult_30_dias,act_ult_25_dias,act_ult_20_dias,act_ult_15_dias,act_ult_10_dias,act_ult_5_dias,act_ult_1_dias,conv_ult_9999_dias,conv_ult_30_dias,conv_ult_25_dias,conv_ult_20_dias,conv_ult_15_dias,conv_ult_10_dias,conv_ult_5_dias,conv_ult_1_dias,country_0,country_1,country_2,country_3,country_4,country_5,country_6,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,city_0,city_1,city_2,city_3,city_4,city_5,city_6,city_7,city_8,city_9,city_10,city_11,label
27954,b8ccbbba,2,188.0,376.0,2.0,188.0,376.0,2.0,188.0,376.0,2.0,188.0,376.0,2.0,188.0,376.0,1.0,376.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,2,188.0,376.0,2.0,188.0,376.0,2.0,188.0,376.0,2.0,188.0,376.0,2.0,188.0,376.0,1.0,376.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,14,9,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,824442.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14,14.0,14.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
27964,b8de9600,1,1617.0,1617.0,1.0,1617.0,1617.0,1.0,1617.0,1617.0,1.0,1617.0,1617.0,1.0,1617.0,1617.0,1.0,1617.0,1617.0,1.0,1617.0,1617.0,0.0,0.0,0.0,1,1617.0,1617.0,1.0,1617.0,1617.0,1.0,1617.0,1617.0,1.0,1617.0,1617.0,1.0,1617.0,1617.0,1.0,1617.0,1617.0,1.0,1617.0,1617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,0.6666666666666666,2.0,3.0,0.6666666666666666,2.0,3.0,0.6666666666666666,2.0,3.0,0.6666666666666666,2.0,3.0,0.6666666666666666,2.0,3.0,0.6666666666666666,2.0,3.0,0.6666666666666666,0.0,0.0,0.0,0,0,15,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,246606.00000000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0.0
27972,b8efab5c,1,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,8,8,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,722393.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0.0
27983,b9053067,4,375.0,1501.0,4.0,375.0,1501.0,4.0,375.0,1501.0,4.0,375.0,1501.0,4.0,375.0,1501.0,4.0,375.0,1501.0,4.0,375.0,1501.0,1.0,930.0000000000001,930.0000000000001,4,375.0,1501.0,4.0,375.0,1501.0,4.0,375.0,1501.0,4.0,375.0,1501.0,4.0,375.0,1501.0,4.0,375.0,1501.0,4.0,375.0,1501.0,1.0,930.0000000000001,930.0000000000001,36.0,12.0,2.0,50.0,0.72,0.04,0.24,50.0,16.0,24.0,6.0,50.0,0.12,6.0,50.0,0.12,6.0,50.0,0.12,6.0,50.0,0.12,6.0,50.0,0.12,6.0,50.0,0.12,6.0,50.0,0.12,4.0,26.0,0.15384615384615385,0,0,63,4,0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,426809.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,63,63.0,63.0,63.0,63.0,63.0,63.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1.0
27987,b911054a,1,199.0,199.0,1.0,199.0,199.0,1.0,199.0,199.0,1.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,199.0,199.0,1.0,199.0,199.0,1.0,199.0,199.0,1.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,16,16,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,1417307.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0
28031,b955873a,1,710.0,710.0,1.0,710.0,710.0,1.0,710.0,710.0,1.0,710.0,710.0,1.0,710.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,710.0,710.0,1.0,710.0,710.0,1.0,710.0,710.0,1.0,710.0,710.0,1.0,710.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,9.0,7.0,12.0,0.5833333333333334,7.0,12.0,0.5833333333333334,7.0,12.0,0.5833333333333334,7.0,12.0,0.5833333333333334,7.0,12.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38,13,13,13,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,13.0,1170083.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,38,38.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0.0
28038,b9628c41,87,1158.0,100720.0,21.0,725.0,15220.000000000002,17.0,397.0,6750.0,12.0,418.0,5012.0,8.0,465.00000000000006,3721.0000000000005,7.0,531.0,3717.0000000000005,3.0,1218.0,3654.0000000000005,0.0,0.0,0.0,104,610.0,63487.00000000001,23.0,482.00000000000006,11092.0,18.0,260.0,4689.0,13.0,227.0,2951.0,9.0,184.0,1660.0,8.0,207.0,1656.0,4.0,398.0,1593.0,0.0,0.0,0.0,268.0,265.0,67.0,600.0,0.44666666666666666,0.11166666666666666,0.44166666666666665,641.0,76.0,274.0,74.0,641.0,0.11544461778471139,21.0,68.0,0.3088235294117647,3.0,6.0,0.5,3.0,6.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,566,37,2,51,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2966449.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166,173.0,79.0,63.0,42.0,39.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
28072,b992abe1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28073,b992f90a,1,2536.0,2536.0,1.0,2536.0,2536.0,1.0,2536.0,2536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55.0,110.0,2.0,55.0,110.0,2.0,55.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,2.0,7.0,4.0,8.0,0.5,4.0,8.0,0.5,4.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,22,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.0
28087,b9b759e5,1,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,11,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1.0
28099,b9c867c3,2,190.0,381.0,2.0,190.0,381.0,2.0,190.0,381.0,2.0,190.0,381.0,2.0,190.0,381.0,2.0,190.0,381.0,1.0,229.00000000000003,229.00000000000003,0.0,0.0,0.0,2,190.0,381.0,2.0,190.0,381.0,2.0,190.0,381.0,2.0,190.0,381.0,2.0,190.0,381.0,2.0,190.0,381.0,1.0,229.00000000000003,229.00000000000003,0.0,0.0,0.0,1.0,8.0,0.0,9.0,0.1111111111111111,0.0,0.8888888888888888,9.0,3.0,6.0,4.0,9.0,0.4444444444444444,4.0,9.0,0.4444444444444444,4.0,9.0,0.4444444444444444,4.0,9.0,0.4444444444444444,4.0,9.0,0.4444444444444444,4.0,9.0,0.4444444444444444,3.0,4.0,0.75,0.0,0.0,0.0,0,0,25,9,2,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,829676.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25,25.0,25.0,25.0,25.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
28134,ba0e5381,1,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,21,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
28136,ba10d1b3,8,355.0,2839.0,4.0,259.0,1036.0,4.0,259.0,1036.0,3.0,254.00000000000003,762.0,3.0,254.00000000000003,762.0,3.0,254.00000000000003,762.0,2.0,359.0,718.0,0.0,0.0,0.0,8,355.0,2839.0,4.0,259.0,1036.0,4.0,259.0,1036.0,3.0,254.00000000000003,762.0,3.0,254.00000000000003,762.0,3.0,254.00000000000003,762.0,2.0,359.0,718.0,0.0,0.0,0.0,2.0,67.0,0.0,69.0,0.028985507246376812,0.0,0.9710144927536232,73.0,4.0,31.0,37.0,73.0,0.5068493150684932,18.0,24.0,0.75,18.0,24.0,0.75,11.0,11.0,1.0,11.0,11.0,1.0,11.0,11.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0,0,126,66,3,66,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,350148.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,126,42.0,42.0,25.0,25.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1.0
28157,ba3c6116,3,375.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,375.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,76,76,108,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,6844430.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1.0
28179,ba57bafd,5,349.0,1746.0,1.0,77.0,77.0,1.0,77.0,77.0,1.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,349.0,1746.0,1.0,77.0,77.0,1.0,77.0,77.0,1.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,8.0,12.0,17.0,0.7058823529411765,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49,132,16,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
28184,ba5fd3d5,18,605.0,10897.0,8.0,63.00000000000001,502.00000000000006,6.0,84.0,502.00000000000006,6.0,84.0,502.00000000000006,3.0,50.0,151.0,1.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,21,218.0,4579.0,8.0,63.00000000000001,502.00000000000006,6.0,84.0,502.00000000000006,6.0,84.0,502.00000000000006,3.0,50.0,151.0,1.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,42.0,46.0,0.021739130434782608,0.9130434782608695,0.06521739130434782,67.0,17.0,43.0,17.0,67.0,0.2537313432835821,13.0,20.0,0.65,13.0,20.0,0.65,13.0,20.0,0.65,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,120,52,5,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,36.0,32.0,32.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
28224,babe4daa,6,246.00000000000003,1473.0,4.0,272.0,1090.0,4.0,272.0,1090.0,4.0,272.0,1090.0,4.0,272.0,1090.0,4.0,272.0,1090.0,2.0,244.00000000000003,489.00000000000006,2.0,244.00000000000003,489.00000000000006,6,246.00000000000003,1473.0,4.0,272.0,1090.0,4.0,272.0,1090.0,4.0,272.0,1090.0,4.0,272.0,1090.0,4.0,272.0,1090.0,2.0,244.00000000000003,489.00000000000006,2.0,244.00000000000003,489.00000000000006,4.0,4.0,0.0,8.0,0.5,0.0,0.5,8.0,3.0,6.0,4.0,8.0,0.5,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,4.0,7.0,0.5714285714285714,2.0,2.0,1.0,2.0,2.0,1.0,0,0,44,38,0,38,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,29164.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44,30.0,30.0,30.0,30.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
28270,bb087f03,4,311.0,1243.0,4.0,311.0,1243.0,4.0,311.0,1243.0,3.0,409.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,311.0,1243.0,4.0,311.0,1243.0,4.0,311.0,1243.0,3.0,409.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,20,17,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1.0
28305,bb472f41,4,430.0,1722.0,4.0,430.0,1722.0,4.0,430.0,1722.0,4.0,430.0,1722.0,4.0,430.0,1722.0,3.0,542.0,1626.0,2.0,813.0,1626.0,0.0,0.0,0.0,4,430.0,1722.0,4.0,430.0,1722.0,4.0,430.0,1722.0,4.0,430.0,1722.0,4.0,430.0,1722.0,3.0,542.0,1626.0,2.0,813.0,1626.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,1.0,0.0,0.0,9.0,5.0,8.0,3.0,9.0,0.3333333333333333,3.0,9.0,0.3333333333333333,3.0,9.0,0.3333333333333333,3.0,9.0,0.3333333333333333,3.0,9.0,0.3333333333333333,3.0,8.0,0.375,3.0,8.0,0.375,0.0,0.0,0.0,0,0,23,10,2,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,211662.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,23,23.0,23.0,23.0,23.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
28357,bb850737,2,224.0,449.0,2.0,224.0,449.0,2.0,224.0,449.0,2.0,224.0,449.0,2.0,224.0,449.0,2.0,224.0,449.0,1.0,278.0,278.0,0.0,0.0,0.0,2,224.0,449.0,2.0,224.0,449.0,2.0,224.0,449.0,2.0,224.0,449.0,2.0,224.0,449.0,2.0,224.0,449.0,1.0,278.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.25,1.0,4.0,0.25,1.0,4.0,0.25,1.0,4.0,0.25,1.0,4.0,0.25,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0,0,19,6,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,19.0,19.0,19.0,19.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1.0
